Protein_ID	Taxon_ID
T1I495_RHOPR	13249
T1I5Q9_RHOPR	13249
T1I955_RHOPR	13249
T1HYT8_RHOPR	13249
R4FN30_RHOPR	13249
T1IA59_RHOPR	13249
T1HBF3_RHOPR	13249
T1HBJ6_RHOPR	13249
T1HPW7_RHOPR	13249
T1HT16_RHOPR	13249
T1IDK4_RHOPR	13249
T1HYX3_RHOPR	13249
T1HM46_RHOPR	13249
T1I3H7_RHOPR	13249
R4G4H7_RHOPR	13249
T1HFS1_RHOPR	13249
T1I4A5_RHOPR	13249
T1ICM6_RHOPR	13249
T1HAZ3_RHOPR	13249
T1I047_RHOPR	13249
R4G437_RHOPR	13249
T1HRA3_RHOPR	13249
T1I4B6_RHOPR	13249
T1I551_RHOPR	13249
T1IG99_RHOPR	13249
T1HBP2_RHOPR	13249
T1H8V1_RHOPR	13249
R4G4D0_RHOPR	13249
T1HX40_RHOPR	13249
T1I0J2_RHOPR	13249
T1HBJ5_RHOPR	13249
T1I9Y3_RHOPR	13249
T1IFB2_RHOPR	13249
T1HNU8_RHOPR	13249
T1I586_RHOPR	13249
T1HHA6_RHOPR	13249
T1HIY4_RHOPR	13249
T1HVF1_RHOPR	13249
T1I3Q9_RHOPR	13249
R4FMV1_RHOPR	13249
T1I428_RHOPR	13249
R4FLB3_RHOPR	13249
R4G4B2_RHOPR	13249
T1HMS7_RHOPR	13249
T1ICQ7_RHOPR	13249
T1I4M1_RHOPR	13249
T1HAU5_RHOPR	13249
T1IGM8_RHOPR	13249
T1HN32_RHOPR	13249
T1IBM8_RHOPR	13249
T1I7K2_RHOPR	13249
T1I720_RHOPR	13249
T1HBC9_RHOPR	13249
T1I5T8_RHOPR	13249
T1HPX1_RHOPR	13249
T1I225_RHOPR	13249
T1HZ40_RHOPR	13249
R4G536_RHOPR	13249
R4FMR4_RHOPR	13249
T1HEB7_RHOPR	13249
T1I411_RHOPR	13249
T1HVC5_RHOPR	13249
T1HGG7_RHOPR	13249
T1I012_RHOPR	13249
