Protein_ID	Taxon_ID
YP016_HUMAN	9606
TNFRSF1A_HUMAN	9606
UQCR11_HUMAN	9606
CCL5_HUMAN	9606
IMMT_HUMAN	9606
VCAM-1_HUMAN	9606
APOC3_HUMAN	9606
ATP5F1A_HUMAN	9606
PRL_HUMAN	9606
TRIB1_HUMAN	9606
KIAA1210_HUMAN	9606
IL1RN_HUMAN	9606
GSS_HUMAN	9606
ZNF615_HUMAN	9606
TMF1_HUMAN	9606
BCL2A1_HUMAN	9606
CKB_HUMAN	9606
ACADVL_HUMAN	9606
MT-ATP6_HUMAN	9606
CCR3_HUMAN	9606
KRT16_HUMAN	9606
CHCHD3_HUMAN	9606
RNF115_HUMAN	9606
KRT10_HUMAN	9606
MSH4_HUMAN	9606
PHB2_HUMAN	9606
KRT14_HUMAN	9606
F13B_HUMAN	9606
KEL_HUMAN	9606
CCL17_HUMAN	9606
NDEL1_HUMAN	9606
NTF3_HUMAN	9606
MDH1_HUMAN	9606
PGAM1_HUMAN	9606
IL13_HUMAN	9606
MT-ND1_HUMAN	9606
CD68_HUMAN	9606
IGKC_HUMAN	9606
COLEC11_HUMAN	9606
CR1_HUMAN	9606
LGALS1_HUMAN	9606
MIB2_HUMAN	9606
ECI2_HUMAN	9606
CXCL10_HUMAN	9606
CLU_HUMAN	9606
DLD_HUMAN	9606
ACAA2_HUMAN	9606
NUMA1_HUMAN	9606
LEPR_HUMAN	9606
CSF3_HUMAN	9606
ENO3_HUMAN	9606
NAPB_HUMAN	9606
DIP2A_HUMAN	9606
TNNT2_HUMAN	9606
TRAF3_HUMAN	9606
HNRNPA1_HUMAN	9606
CTTN_HUMAN	9606
ADA_HUMAN	9606
PRDX6_HUMAN	9606
TGM2_HUMAN	9606
NOS2_HUMAN	9606
AKT2_HUMAN	9606
CP_HUMAN	9606
AVP_HUMAN	9606
MYH11_HUMAN	9606
PLG_HUMAN	9606
FGG_HUMAN	9606
TNFRSF10B_HUMAN	9606
PDIA3_HUMAN	9606
HSPA8_HUMAN	9606
PAPcomplexes_HUMAN	9606
ACTC1_HUMAN	9606
IGHA2_HUMAN	9606
ICAM-1_HUMAN	9606
GAB3_HUMAN	9606
ATOSA_HUMAN	9606
BLVRB_HUMAN	9606
GCNT1_HUMAN	9606
F2_HUMAN	9606
SLIRP_HUMAN	9606
NDUFV1_HUMAN	9606
TNF_HUMAN	9606
INA_HUMAN	9606
TUBA1C_HUMAN	9606
IL-12_HUMAN	9606
IL15_HUMAN	9606
BLK_HUMAN	9606
HRG_HUMAN	9606
RTEL1_HUMAN	9606
MIF_HUMAN	9606
UQCRC2_HUMAN	9606
EEA1_HUMAN	9606
ALDOA_HUMAN	9606
TNNI3_HUMAN	9606
CASP10_HUMAN	9606
HSPA9_HUMAN	9606
F13A1_HUMAN	9606
GSTA4_HUMAN	9606
NDUFA10_HUMAN	9606
KRT6A_HUMAN	9606
LOC442122_HUMAN	9606
ANXA5_HUMAN	9606
VIM_HUMAN	9606
PPARGC1A_HUMAN	9606
TGFB1_HUMAN	9606
DES_HUMAN	9606
MSH2_HUMAN	9606
CCNB1_HUMAN	9606
HMOX1_HUMAN	9606
MYH14_HUMAN	9606
CCL2_HUMAN	9606
PDGFB_HUMAN	9606
HADH_HUMAN	9606
CXCR3_HUMAN	9606
FRRS1_HUMAN	9606
KRT15_HUMAN	9606
Endothelin-1_HUMAN	9606
NDUFS3_HUMAN	9606
CST3_HUMAN	9606
FLJ45035_HUMAN	9606
Mucoproteins_HUMAN	9606
JAKMIP1_HUMAN	9606
P4HB_HUMAN	9606
IL12B_HUMAN	9606
TNFRSF1B_HUMAN	9606
IGHG3_HUMAN	9606
KRT1_HUMAN	9606
CKM_HUMAN	9606
