Protein_ID
T1HV44
T1HV46
T1HV52
T1HVF1
T1HVF7
T1HVS2
T1HW02
T1HW35
T1HWE9
T1HWM8
T1HWV5
T1HX01
T1HX40
T1HXF1
T1HXK2
T1HXQ9
T1HY83
T1HYT8
T1HYX3
T1HZ46
T1HZ47
T1HZ66
T1HZV9
T1I047
T1I084
T1I0G0
T1I0I0
T1I0K2
T1I0L4
T1I0Y7
T1I162
T1I1B4
T1I1F3
T1I1R7
T1I1T1
T1I1U6
T1I1V3
T1I1V4
T1I225
T1I2A2
T1I2A3
T1I2C3
T1I2C6
T1I2J7
T1I2N0
T1I2P4
T1I2W0
T1I3A7
T1I3C6
T1I3H7
T1I3I5
T1I3J3
T1I3N1
T1I3P4
T1I3Q9
T1I3U9
T1I411
T1I428
T1I495
T1I4A1
T1I4A5
T1I4E0
T1I4Q7
T1I4R9
T1I527
T1I544
T1I545
T1I551
T1I586
T1I5B2
T1I5L2
T1I5N3
T1I5Q9
T1I5T8
T1I5V3
T1I6A0
T1I6A4
T1I6E5
T1I6E9
T1I6H9
T1I6I2
T1I6L5
T1I6P3
T1I6P6
T1I6R5
T1I6S6
T1I6T5
T1I708
T1I731
T1I771
T1I7C2
T1I7D2
T1I7D3
T1I7E2
T1I7K2
T1I7T5
T1I7V6
T1I7X5
T1I870
T1I8G4
T1I8J4
T1I8T7
T1I8U2
T1I8U5
T1I920
T1I9C0
T1I9F2
T1I9G5
T1I9N9
T1I9P2
T1I9R4
T1I9U6
T1IA51
T1IA87
T1IAC8
T1IAL6
T1IAT3
T1IAW0
T1IB05
T1IBA6
T1IBK7
T1IBN6
T1IBQ9
T1IBX0
T1IBZ5
T1IC01
T1IC52
T1ICE8
T1ICG4
T1ICG5
T1ICJ4
T1ICM6
T1ICQ7
T1ICR1
T1ICX5
T1IDK4
T1IEC4
T1IEC9
T1IEJ6
T1IEL2
T1IEQ4
T1IEQ9
T1IET7
T1IEW2
T1IEY6
T1IF05
T1IF10
T1IF29
T1IF60
T1IFB2
T1IFM4
T1IFQ6
T1IFR5
T1IFU0
T1IFY1
T1IFZ3
T1IGE4
T1IGF0
T1IGM7
T1IGM8
T1IGN0
R4FJK1
R4FJV5
R4FK95
R4FKB5
R4FKT4
R4FMS4
R4FMU2
R4FMW2
R4FMW4
R4FPL4
R4FPS9
R4G309
R4G3I2
R4G3L3
R4G407
R4G4B9
R4G4E9
R4G4F5
R4G531
R4G536
R4G538
R4G8C7
R4G8P8
T1HA55
T1HA92
T1HAX1
T1HBC9
T1HCP5
T1HCV5
T1HDB5
T1HDW3
T1HEB7
T1HEJ3
T1HFT0
T1HFV9
T1HG99
T1HGG7
T1HGG9
T1HGH0
T1HGK2
T1HH11
T1HH60
T1HHA6
T1HIP9
T1HIR2
T1HJ45
T1HKF0
T1HM19
T1HMR1
T1HMY7
T1HN49
T1HNA0
T1HNQ8
T1HNS1
T1HP38
T1HPK9
T1HPW0
T1HQF6
T1HQV6
T1HRA3
T1HRR6
T1HSE5
T1HSP8
T1HSR7
T1HUJ0
T1HUR4
T1HUU8
T1HVG5
T1HWC0
T1HWG9
T1HX59
T1HYI9
T1HZ40
T1I037
T1I0J2
T1I0W3
T1I1N4
T1I1S9
T1I261
T1I2E0
T1I363
T1I3T8
T1I463
T1I4B6
T1I4M1
T1I5A5
T1I664
T1I671
T1I683
T1I720
T1I7G0
T1I8S9
T1I8V9
T1I955
T1I9P9
T1I9S7
T1IAD4
T1IB46
T1IBE7
T1IBM8
T1IC62
T1IC63
T1ID08
T1ID86
T1IDR8
T1IG44
T1IG99
T1IGL9
