Genes
GNB5
ADCY1
MGLL
ADCY8
ADCY9
SLC32A1
MAPK14
FAAH
DAGLB
RIMS1
GABRA2
GABRA3
GABRA4
GABRA6
GABRB1
GABRB2
GABRD
GABRE
GABRG1
GNAI3
GNAO1
GNAQ
GNB1
GNB3
GNG3
GNG5
GNG11
GNGT1
GNGT2
GRIA2
GRIA4
GRM1
NDUFS7
KCNJ3
KCNJ9
MT-ND1
MT-ND4
MT-ND4L
MT-ND6
NDUFA2
NDUFA4
NDUFA5
NDUFA7
NDUFA9
NDUFA10
NDUFB1
NDUFB4
NDUFB5
NDUFB7
NDUFB8
NDUFB9
NDUFB10
NDUFC2
NDUFS2
NDUFV1
NDUFS4
NDUFS6
NDUFV2
GNG13
PLCB2
PLCB4
NDUFB11
PRKACG
PRKCG
MAPK1
MAPK3
MAPK13
NDUFA4L2
SLC17A7
SLC17A6
ABHD6
PTGS2
GNB4
MAPK12
DAGLA
CACNA1B
CACNA1D
CACNA1S
