Genes
SNUPN
IPO8
IPO7
RNPS1
NUP42
DDX19B
NUP35
CSE1L
EEF1A1
EEF1A2
CASC3
ACIN1
XPO7
NUP205
NUP210
NUP160
NUP188
TNPO3
NXT1
KPNB1
KPNA3
KPNA5
IPO5
MAGOH
PHAX
NUP54
PNN
DDX19A
NUP133
NXT2
NUP107
THOC2
XPO5
RANBP2
RANGAP1
SENP2
SEC13
XPO4
RANBP17
UPF3B
TPR
NUP85
THOC7
AAAS
THOC3
THOC5
NUP155
IPO13
NUP153
