Genes
ADCY1
ADCY8
ADCY9
GNAI3
GNAO1
GNAQ
GNAS
GNB1
GNB3
GNG3
GNG5
GNG11
GNGT1
GNGT2
GRIA2
GRIA4
GRIN2A
GRIN2C
GRIN2D
GUCY1A2
GUCY1A1
KCNJ3
KCNJ9
MTNR1B
RASD1
GNG13
CALML5
PLCB2
PLCB4
PRKACG
ADCY10
PRKCG
PRKG2
MAPK1
MAPK3
GNB4
CACNA1D
CALM3
PER3
PER2
CACNA1G
CALML4
GNG8
