Genes
CREB3
ADCY1
MRAP2
ADCY8
ADCY9
ATF2
CREBBP
CRK
MAPK14
CREB3L4
EP300
AKT1
AKT2
MTOR
SHC2
GHSR
GNA11
GNAI3
GNAQ
GNAS
GRB2
IGF1
IGFALS
IGFBP3
IRS1
KRAS
NRAS
PIK3CA
PIK3CD
PIK3R1
PIK3R2
PLCB2
PLCB4
PLCG1
PLCG2
PRKACG
ADCY10
PRKCG
MAPK1
MAPK3
MAPK13
MAP2K2
MAP2K6
PTK2
MAPK12
SOS2
SST
SSTR1
SSTR2
SSTR5
STAT3
STAT5B
CACNA1D
CACNA1S
CREB3L3
PIK3R3
