Genes
AKT1
AKT2
GNA11
GNAQ
GNRH1
GNRH2
GPER1
KCNJ3
KCNJ9
KCNN2
KCNN3
KRAS
ARRB1
NRAS
PIK3CA
PIK3CD
PIK3R1
PIK3R2
PLCB2
PLCB4
PRKCG
MAPK1
MAPK3
MAP2K2
HCN2
TRPC5
CACNA1D
CACNA1S
KISS1R
PIK3R3
CACNA1G
