Genes
ABCF2
ARPC5
ARPC3
ACTR3
ACTR2
ARPC2
TUBB3
TUBB4A
TAB1
ARPC1A
CLDN16
TMED10
TUBA3E
CLDN4
MAPK14
NLRP4
CLDN19
F2
F2R
FCGR2A
TAB3
GAPDH
CLDN17
CYFIP2
CYTH4
GNA12
PYCARD
NCKAP1L
TUBB2B
IL1B
FASLG
IL6
CXCL8
IL18
ARF6
RHOA
MYH9
MYO1A
MYO1C
MYO1E
MYO5B
MYO6
NFKB1
NFKBIA
CLDN11
PAK1
PAK2
CYCS
MYO5C
MAPK1
MAPK3
BAIAP2L1
MAPK13
ACTR3B
BAX
RPS3
MAPK12
MYO1G
WIPF3
ACTR3C
MAP3K7
ACTG1
TNFRSF1A
TRAF2
TUBA4A
TUBB2A
MYH14
TUBAL3
TUBB1
CASP8
NCK2
TUBA1C
RIPK1
TNFSF10
FADD
TNFRSF10B
TNFRSF10A
WASL
CLDN10
CLDN1
CLDN9
SLC9A3R1
SEC24D
