Genes
CDKN1B
CDKN2C
CEBPE
GADD45G
CSF1R
CSF2
DDB2
GADD45A
DDX5
DEFA4
DUSP6
ERG
FLT1
FLT3
FUS
SIN3A
SS18L1
TLX3
GZMB
H3-3A
H3-3B
HDAC2
HHEX
HOXA9
HOXA10
HOXA11
HPGD
BIRC3
ID2
IGF1
IGF1R
IGFBP3
IL2RB
IL3
IL6
CXCL8
ITGAM
ITGB7
LMO2
LYL1
MDM2
MEF2C
MEIS1
MLF1
MLLT1
AFF1
MMP3
MMP9
MPO
MYCN
GADD45B
ATF1
ATM
NFKB1
NGFR
NTRK1
PAX3
KLF3
WNT16
POLK
ETV7
SIX4
CDK14
PLAT
PML
PPARG
FEV
PRCC
PTK2
BAX
RARA
REL
BCL2A1
SP1
SPI1
SSX1
TCF3
TMPRSS2
TP53
NSD2
PAX8
DOT1L
SUPT3H
SLC45A3
RUNX1
PROM1
PER2
CCNA1
CCND2
CCNT1
CCNT2
NCOR1
