Genes
CDK4
CDK6
GADD45G
DDB2
GADD45A
EGF
EGFR
AKT1
AKT2
FGF2
FGF3
FGF4
FGF6
FGF7
FGF8
FGF9
FGF10
FGFR1
FGF20
FGF22
HGF
IGF1
IGF1R
ARAF
KRAS
MDM2
GADD45B
NRAS
POLK
PDGFB
PDGFRA
PDGFRB
PIK3CA
PIK3CD
PIK3R1
PIK3R2
MAPK1
MAPK3
PDGFC
MAP2K2
BAX
RB1
CCND1
BRAF
TP53
PDGFD
FGF23
PIK3R3
FGF18
FGF19
