Genes
FRAT1
CDH17
CDK2
CDKN1B
CDKN2B
CDX2
GADD45G
FZD10
CSNK1A1L
CSNK1A1
CTNNB1
DDB2
GADD45A
DVL1
DVL2
EGF
EGFR
ERBB2
AKT1
AKT2
FGF2
FGF3
FGF4
FGF6
FGF7
FGF8
FGF9
FGF10
MTOR
GAB1
SHC2
FGF20
FGF22
GRB2
HGF
APC
ARAF
KRAS
LRP5
SMAD2
MLH1
GADD45B
NRAS
LEF1
WNT16
POLK
ABCB1
PIK3CA
PIK3CD
PIK3R1
PIK3R2
WNT4
MAPK1
MAPK3
MAP2K2
BAX
RARB
RB1
CCND1
RPS6KB1
SHH
SOS2
BRAF
TCF7
TGFB1
TGFB3
TP53
WNT1
WNT2
WNT5A
WNT6
WNT7A
WNT8B
WNT10B
WNT9A
FZD3
WNT10A
FGF23
WNT5B
AXIN1
AXIN2
FZD1
FZD7
TCF7L1
PIK3R3
FGF18
WNT3A
CCNE1
CCNE2
FGF19
