Genes
CDK2
CDK4
CDK6
CDKN1B
TCIRG1
CREB3
CHAD
CHD4
FZD10
CSNK1A1L
COL1A1
COL1A2
COL2A1
COL4A2
COL4A4
COL6A2
COL6A3
COMP
CREBBP
CSNK1A1
TICAM1
CREB3L4
CTNNB1
JAG1
DVL1
DVL2
EGF
EGFR
EP300
AKT1
AKT2
LAMB4
HEY1
HEY2
ATP6V0D2
ATP6V1C2
MTOR
COL6A5
TUBG2
GNAS
GRB2
TBK1
HDAC2
APC
HES1
IBSP
IFNA1
IFNA5
IFNA6
IFNA7
IFNA8
IFNA13
IFNA14
IFNA16
IFNAR1
FASLG
IRF1
ITGA1
ITGA2
ITGA2B
ITGA3
ITGA5
ITGA9
ITGAV
ITGB3
ITGB4
ITGB5
ITGB6
ITGB7
ITGB8
KRAS
TBPL2
LAMA2
LAMA4
LAMA5
LAMB1
LAMC1
LAMC2
LFNG
MDM2
ATM
NFKB1
NOTCH2
NOTCH3
NRAS
PARD6A
ATP6V1D
WNT16
PDGFRB
ATP6V1A
ATP6V1B1
ATP6V1B2
ATP6V1E1
PIK3CA
PIK3CD
PIK3R1
PIK3R2
PKM
ATP6V0A1
ATP6AP1
WNT4
PPP2R3C
PPP2CA
PPP2CB
PPP2R2C
PPP2R3A
PPP2R5A
PPP2R5B
PPP2R5D
HES6
PRKACG
PRKCI
PRKCZ
MAPK1
MAPK3
MAP2K2
EIF2AK2
PSMC1
PTGS2
PTK2
BAX
PXN
RB1
RBL2
CCND1
RFNG
RHEB
RPS6KB1
TNN
SOS2
TBP
TCF7
THBS1
THBS3
TLR3
TNFRSF1A
TP53
TRAF3
TSC1
TSC2
TUBG1
VTN
VWF
WNT1
WNT2
WNT5A
WNT6
WNT7A
WNT8B
WNT10B
WNT9A
FZD3
WNT10A
WNT5B
AXIN1
AXIN2
FZD1
FZD7
TCF7L1
CASP8
PARD6B
CREB3L3
PIK3R3
OASL
FADD
CCNA1
CCND2
WNT3A
CCNE1
ATP6V0E1
ATP6V0D1
CCNE2
SLC9A3R1
TBPL1
