Genes
ARPC5
ARPC3
ACTR3
ACTR2
ARPC2
STAM2
ARPC1A
ARFGEF1
STAMBP
RAB10
RAB35
RAB31
VPS26B
AGAP2
AP2M1
ZFYVE27
CLTA
CLTB
CCR5
CHMP4B
GRK7
GRK3
EGFR
EPS15
FGFR3
FGFR4
PIP5K1C
FOLR1
FOLR2
PSD4
CHMP2B
RAB11FIP5
ARFGAP3
CYTH4
SNX5
VPS4A
GRK4
SH3KBP1
EHD4
EHD2
HSPA8
IGF1R
IL2RA
IL2RB
CXCR1
ARF3
ARF4
KIF5A
KIF5B
ARF5
ARF6
RHOA
WASHC2A
ARRB1
SMAD2
MDM2
RAB8A
ASAP1
PARD6A
WASHC3
SPG21
CHMP5
PDGFRA
CHMP3
PLD2
PML
EPN3
VPS37C
VPS35
PRKCI
PRKCZ
ACTR3B
RAB22A
EPS15L1
RAB5A
RBSN
ARAP3
WIPF3
SH3GL1
SH3GL2
SMAP2
SMURF2
ACTR3C
SNX1
TFRC
TSG101
CXCR4
RAB7A
VPS37B
RAB11FIP1
STAM
CAPZA1
CAPZA2
PIP5K1B
EEA1
PSD2
VPS25
PARD6B
CAV2
CBL
SNX4
SNX3
RAB11A
ASAP2
WASL
MVB12B
USP8
CHMP7
CHMP4C
ZFYVE9
VPS4B
VPS26A
GIT2
DNAJC6
