Genes
CACNG3
CACNG2
CREB3
ADCY1
ADCY8
ADCY9
ATF2
MAPK14
CREB3L4
AKT1
AKT2
ATP1B4
CACNG4
GNAI3
GNAQ
GNAS
KCNE1
MYH7
MYL2
MYL3
MYL4
ATP1A4
ATP1B1
ATP1B2
ATP1B3
FXYD2
ATP2B1
ATP2B2
ATP2B3
CALML5
PLCB2
PLCB4
PPP2R3C
PPP1R1A
PPP2CA
PPP2CB
PPP2R2C
PPP2R3A
PPP2R5A
PPP2R5B
PPP2R5D
PRKACG
MAPK1
MAPK3
MAPK13
CACNG8
CACNG7
CACNG6
MAPK12
SCN7A
SLC8A2
SLC8A3
SLC9A1
ACTC1
TNNC1
TNNI3
TNNT2
TPM1
CACNA1D
CACNA1S
CACNA2D1
CACNB1
CACNB3
CACNB4
CACNG1
CALM3
CREB3L3
CALML4
CACNA2D2
