Genes
COX17
TCIRG1
ATP5PD
ATP5MG
UQCR11
COX5B
COX6A1
COX6A2
COX7A1
COX10
COX11
COX15
ATP6V0D2
ATP6V1C2
NDUFS7
MT-ATP6
MT-ATP8
MT-CO3
MT-CYB
MT-ND1
MT-ND4
MT-ND4L
MT-ND6
NDUFA2
NDUFA4
NDUFA5
NDUFA7
NDUFA9
NDUFA10
NDUFB1
NDUFB4
NDUFB5
NDUFB7
NDUFB8
NDUFB9
NDUFB10
NDUFC2
NDUFS2
NDUFV1
NDUFS4
NDUFS6
NDUFV2
ATP12A
ATP4A
ATP5F1A
ATP5F1B
ATP5F1D
ATP6V1D
ATP5F1E
ATP5PB
ATP5MC3
ATP6V1A
ATP6V1B1
ATP6V1B2
ATP6V1E1
ATP6V0A1
ATP6AP1
ATP5PO
CYCS
NDUFB11
NDUFA4L2
SDHA
SDHB
UQCRC1
UQCRC2
ATP6V0E1
ATP6V0D1
COX7A2L
