Genes
MRPL3
MRPL10
RPL10L
FAU
RPL13A
MRPL15
MRPS18C
MRPS7
RSL24D1
MRPL27
MRPS17
MRPS21
MRPL16
MRPS10
RPL3L
RPL5
RPL6
RPL8
RPL15
RPL17
RPL18
RPL18A
RPL19
RPL21
RPL23A
RPL27
RPL30
RPL29
RPL34
RPL37
RPL37A
RPL39
MRPL12
RPS2
RPS3
RPS4Y1
RPS7
RPS8
RPS10
RPS11
RPS12
RPS13
RPS16
RPS19
RPS20
RPS21
RPS23
RPS26
RPS27
RPS27A
RPS28
RPS29
MRPL17
MRPL14
MRPS11
MRPS9
MRPS5
MRPL34
MRPL32
RPL14
MRPL33
