Genes
PLA2G4B
ARPC5
ARPC3
ACTR3
ACTR2
ARPC2
VAV3
ARPC1A
CFL2
CRK
DOCK1
AKT1
AKT2
FCGR2A
FCGR3B
PIP5K1C
LAT
PLA2G4D
GSN
INPPL1
ARF6
LIMK1
MARCKS
PAK1
ASAP1
PIK3CA
PIK3CD
PIK3R1
PIK3R2
PLA2G4A
PLCG1
PLCG2
PLD2
PRKCG
MAPK1
MAPK3
ACTR3B
RAC2
RPS6KB1
NCF1
ACTR3C
VASP
VAV2
PIP5K1B
PIK3R3
SCIN
PLPP1
PLPP2
ASAP2
GAB2
