Genes
CDK2
CDK4
CDK6
CDKN1B
CDKN2B
GADD45G
CKS1B
COL4A2
COL4A4
DDB2
GADD45A
AKT1
AKT2
LAMB4
APAF1
BIRC3
XIAP
ITGA2
ITGA2B
ITGA3
ITGAV
LAMA2
LAMA4
LAMA5
LAMB1
LAMC1
LAMC2
GADD45B
NFKB1
NFKBIA
NOS2
POLK
PIK3CA
PIK3CD
PIK3R1
PIK3R2
CYCS
PTGS2
PTK2
BAX
RARB
RB1
CCND1
SKP2
TP53
TRAF2
TRAF3
TRAF5
BIRC7
PIK3R3
CCNE1
CCNE2
