Genes
POMT1
GALNT5
B3GLCT
COLGALT2
GALNT1
GALNT2
GALNT8
EOGT
POMT2
GALNT18
LFNG
GALNTL6
GALNT7
GALNT10
C1GALT1
POGLUT1
RFNG
GALNT17
ST6GAL1
GXYLT2
COLGALT1
GALNT4
