Genes
CDK4
CDK6
CDKN1B
STAG1
CDKN2B
CDKN2C
MAD2L2
STAG2
GADD45G
DBF4
CHEK2
CREBBP
GADD45A
E2F4
EP300
ORC6
ORC3
ANAPC4
HDAC2
MAD2L1
SMAD2
MCM2
MCM4
MCM5
MCM6
MDM2
GADD45B
ATM
ORC2
ORC5
FZR1
ANAPC5
PLK1
RAD21
RB1
RBL2
CCND1
SKP2
BUB1B
TFDP2
TGFB1
TGFB3
TP53
TTK
YWHAH
YWHAZ
SMC1A
CUL1
CCNA1
CCNB1
CCND2
CCNE1
CCNH
PKMYT1
CCNB2
CCNE2
ESPL1
CDK1
CDC6
CDC25B
