inputGenes	preferredNames
5693.XP_802349.1	XP_802349.1
5693.XP_802568.1	XP_802568.1
5693.XP_802572.1	XP_802572.1
5693.XP_807403.1	XP_807403.1
5693.XP_808189.1	XP_808189.1
5693.XP_808828.1	XP_808828.1
5693.XP_810340.1	XP_810340.1
5693.XP_810341.1	XP_810341.1
5693.XP_812056.1	XP_812056.1
