Protein_ID	Taxon_ID
NEIL1_HUMAN	9606
OGG1_HUMAN	9606
OGG1_HUMAN	9606
OGG1_HUMAN	9606
OXCT1-AS1_HUMAN	9606
P4HB_HUMAN	9606
PARP1_HUMAN	9606
PARP1_HUMAN	9606
PDIA3_HUMAN	9606
PDZD4_HUMAN	9606
PEBP1_HUMAN	9606
PFKL_HUMAN	9606
PGAM1_HUMAN	9606
PGAM2_HUMAN	9606
PKM_HUMAN	9606
PRDX2_HUMAN	9606
PRDX3_HUMAN	9606
PRDX6_HUMAN	9606
PSME1_HUMAN	9606
RNF25_HUMAN	9606
SDHB_HUMAN	9606
SSTR2_HUMAN	9606
STOML2_HUMAN	9606
TF_HUMAN	9606
TGM2_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
Tnf_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNFRSF10B_HUMAN	9606
TNNI3_HUMAN	9606
TNNT2_HUMAN	9606
TNNT2_HUMAN	9606
TNNT2_HUMAN	9606
TNNT2_HUMAN	9606
TNNT2_HUMAN	9606
TPM1_HUMAN	9606
TRAF3_HUMAN	9606
Troponin_HUMAN	9606
Troponin_HUMAN	9606
Troponin_HUMAN	9606
Troponin_HUMAN	9606
Troponin_HUMAN	9606
TUBA1C_HUMAN	9606
TUBB_HUMAN	9606
UCP2_HUMAN	9606
UGP2_HUMAN	9606
UQCRC1_HUMAN	9606
UQCRC2_HUMAN	9606
VIM_HUMAN	9606
VIM_HUMAN	9606
VIM_HUMAN	9606
VIM_HUMAN	9606
WDFY2_HUMAN	9606
XRCC5_HUMAN	9606
YP016_HUMAN	9606
YWHAZ_HUMAN	9606
ZDHHC9_HUMAN	9606
ZNF658_HUMAN	9606
CCL2_HUMAN	9606
CCL2_HUMAN	9606
CCL5_HUMAN	9606
CSF3_HUMAN	9606
CSF3_HUMAN	9606
CSF3_HUMAN	9606
CXCL10_HUMAN	9606
CXCL8_HUMAN	9606
CXCL8_HUMAN	9606
CXCL8_HUMAN	9606
CXCL8_HUMAN	9606
CXCL9_HUMAN	9606
Il10_HUMAN	9606
IL10_HUMAN	9606
IL1B_HUMAN	9606
IL1B_HUMAN	9606
IL1B_HUMAN	9606
IL1B_HUMAN	9606
Il6_HUMAN	9606
Tnf_HUMAN	9606
CCL17_HUMAN	9606
CCL17_HUMAN	9606
CCL17_HUMAN	9606
CCL17_HUMAN	9606
CCL2_HUMAN	9606
COLEC11_HUMAN	9606
