Protein_ID	Taxon_ID
Q4DVB4_TRYCC	353153
Q4DVB5_TRYCC	353153
Q4DVB6_TRYCC	353153
Q4DVB7_TRYCC	353153
Q4DVB8_TRYCC	353153
Q4DVE1_TRYCC	353153
Q4DVE2_TRYCC	353153
Q4DVE3_TRYCC	353153
Q4DVE4_TRYCC	353153
Q4DVE5_TRYCC	353153
Q4DVE6_TRYCC	353153
Q4DVE7_TRYCC	353153
Q4DVE8_TRYCC	353153
Q4DVE9_TRYCC	353153
Q4DVF0_TRYCC	353153
Q4DVF1_TRYCC	353153
Q4DVF2_TRYCC	353153
Q4DVF3_TRYCC	353153
Q4DX98_TRYCC	353153
Q4DX99_TRYCC	353153
Q4DXA0_TRYCC	353153
Q4DXA1_TRYCC	353153
Q4DXA2_TRYCC	353153
Q4DXA3_TRYCC	353153
Q4DXA4_TRYCC	353153
Q4DXA5_TRYCC	353153
Q4DXA6_TRYCC	353153
Q4DXA7_TRYCC	353153
Q4DXA8_TRYCC	353153
Q4DXA9_TRYCC	353153
Q4DXB0_TRYCC	353153
Q4DY86_TRYCC	353153
Q4DY87_TRYCC	353153
Q4DY88_TRYCC	353153
Q4DY89_TRYCC	353153
Q4DY90_TRYCC	353153
Q4DY91_TRYCC	353153
Q4DY92_TRYCC	353153
Q4DY93_TRYCC	353153
Q4DY94_TRYCC	353153
Q4DZ43_TRYCC	353153
Q4DZ44_TRYCC	353153
Q4DZ45_TRYCC	353153
Q4DZ46_TRYCC	353153
Q4DZ47_TRYCC	353153
Q4DZ48_TRYCC	353153
Q4DZ49_TRYCC	353153
Q4DZ50_TRYCC	353153
Q4DZ51_TRYCC	353153
Q4DZ52_TRYCC	353153
Q4DZ53_TRYCC	353153
Q4DZ54_TRYCC	353153
Q4DZ55_TRYCC	353153
Q4E0Z7_TRYCC	353153
Q4E0Z8_TRYCC	353153
Q4E0Z9_TRYCC	353153
Q4E100_TRYCC	353153
Q4E101_TRYCC	353153
Q4E102_TRYCC	353153
Q4E103_TRYCC	353153
Q4E104_TRYCC	353153
Q4E105_TRYCC	353153
Q4E106_TRYCC	353153
Q4E214_TRYCC	353153
Q4E215_TRYCC	353153
Q4E216_TRYCC	353153
Q4E217_TRYCC	353153
Q4E218_TRYCC	353153
Q4E219_TRYCC	353153
Q4E220_TRYCC	353153
Q4E221_TRYCC	353153
Q4E222_TRYCC	353153
Q4E223_TRYCC	353153
Q4E224_TRYCC	353153
Q4E225_TRYCC	353153
Q4E5J5_TRYCC	353153
Q4E5J6_TRYCC	353153
Q4E5J7_TRYCC	353153
Q4E5J8_TRYCC	353153
Q4E5J9_TRYCC	353153
Q4E5K0_TRYCC	353153
Q4E5K1_TRYCC	353153
Q4E5K2_TRYCC	353153
Q4E5K3_TRYCC	353153
Q4E5K4_TRYCC	353153
Q4E5K5_TRYCC	353153
Q4E5K6_TRYCC	353153
Q4E5K7_TRYCC	353153
Q4E5K8_TRYCC	353153
Q4E5K9_TRYCC	353153
Q4E5L0_TRYCC	353153
Q4E5L1_TRYCC	353153
Q4E5L2_TRYCC	353153
Q4E5L3_TRYCC	353153
Q4CK93_TRYCC	353153
Q4CKA1_TRYCC	353153
Q4CKA5_TRYCC	353153
Q4CKB6_TRYCC	353153
Q4CKC3_TRYCC	353153
Q4CKD0_TRYCC	353153
Q4CKD7_TRYCC	353153
Q4CKE7_TRYCC	353153
Q4CKF6_TRYCC	353153
Q4CKF7_TRYCC	353153
Q4CKF9_TRYCC	353153
Q4CKG2_TRYCC	353153
Q4CKI5_TRYCC	353153
Q4CKI9_TRYCC	353153
Q4CKJ2_TRYCC	353153
Q4CKK3_TRYCC	353153
Q4CKL3_TRYCC	353153
Q4CKL4_TRYCC	353153
Q4CKL9_TRYCC	353153
