description,inputGenes,preferredNames
P-loop containing nucleoside triphosphate hydrolase,"13249.RPRC000302-PA,13249.RPRC000348-PA,13249.RPRC000377-PA,13249.RPRC000450-PA,13249.RPRC000621-PA,13249.RPRC000659-PA,13249.RPRC000709-PA,13249.RPRC000722-PA,13249.RPRC000743-PA,13249.RPRC000800-PA,13249.RPRC000803-PA,13249.RPRC001129-PA,13249.RPRC001145-PA,13249.RPRC001174-PA,13249.RPRC001219-PA,13249.RPRC001275-PA,13249.RPRC001289-PA,13249.RPRC001302-PA,13249.RPRC001407-PA,13249.RPRC001408-PA,13249.RPRC001421-PA,13249.RPRC001448-PA,13249.RPRC001454-PA,13249.RPRC001477-PA,13249.RPRC001833-PA,13249.RPRC002028-PA,13249.RPRC002063-PA,13249.RPRC002118-PA,13249.RPRC002190-PA,13249.RPRC002208-PA,13249.RPRC002275-PA,13249.RPRC002290-PA,13249.RPRC002302-PA,13249.RPRC002303-PA,13249.RPRC002310-PA,13249.RPRC002386-PA,13249.RPRC002395-PA,13249.RPRC002516-PA,13249.RPRC002530-PA,13249.RPRC002595-PA,13249.RPRC002598-PA,13249.RPRC002666-PA,13249.RPRC002787-PA,13249.RPRC002810-PA,13249.RPRC002839-PA,13249.RPRC002893-PA,13249.RPRC002898-PA,13249.RPRC002907-PA,13249.RPRC002913-PA,13249.RPRC002928-PA,13249.RPRC003065-PA,13249.RPRC003232-PA,13249.RPRC003248-PA,13249.RPRC003320-PA,13249.RPRC003337-PA,13249.RPRC003416-PA,13249.RPRC003577-PA,13249.RPRC003594-PA,13249.RPRC003604-PA,13249.RPRC003694-PA,13249.RPRC003698-PA,13249.RPRC003708-PA,13249.RPRC003742-PA,13249.RPRC003788-PA,13249.RPRC003861-PA,13249.RPRC003907-PA,13249.RPRC003955-PA,13249.RPRC003970-PA,13249.RPRC003998-PA,13249.RPRC004007-PA,13249.RPRC004060-PA,13249.RPRC004064-PA,13249.RPRC004106-PA,13249.RPRC004138-PA,13249.RPRC004254-PA,13249.RPRC004280-PA,13249.RPRC004284-PA,13249.RPRC004375-PA,13249.RPRC004381-PA,13249.RPRC004429-PA,13249.RPRC004552-PA,13249.RPRC004559-PA,13249.RPRC004629-PA,13249.RPRC004646-PA,13249.RPRC004713-PA,13249.RPRC004796-PA,13249.RPRC004831-PA,13249.RPRC004836-PA,13249.RPRC004893-PA,13249.RPRC004988-PA,13249.RPRC005023-PA,13249.RPRC005099-PA,13249.RPRC005120-PA,13249.RPRC005203-PA,13249.RPRC005205-PA,13249.RPRC005209-PA,13249.RPRC005218-PA,13249.RPRC005351-PA,13249.RPRC005382-PA,13249.RPRC005452-PA,13249.RPRC005456-PA,13249.RPRC005457-PA,13249.RPRC005477-PA,13249.RPRC005482-PA,13249.RPRC005505-PA,13249.RPRC005518-PA,13249.RPRC005540-PA,13249.RPRC005628-PA,13249.RPRC005703-PA,13249.RPRC005722-PA,13249.RPRC005789-PA,13249.RPRC005790-PA,13249.RPRC005796-PA,13249.RPRC005807-PA,13249.RPRC005827-PA,13249.RPRC005829-PA,13249.RPRC005832-PA,13249.RPRC005889-PA,13249.RPRC005906-PA,13249.RPRC005926-PA,13249.RPRC005936-PA,13249.RPRC005942-PA,13249.RPRC005966-PA,13249.RPRC005986-PA,13249.RPRC006066-PA,13249.RPRC006067-PA,13249.RPRC006088-PA,13249.RPRC006095-PA,13249.RPRC006184-PA,13249.RPRC006212-PA,13249.RPRC006226-PA,13249.RPRC006239-PA,13249.RPRC006275-PA,13249.RPRC006479-PA,13249.RPRC006488-PA,13249.RPRC006529-PA,13249.RPRC006714-PA,13249.RPRC006830-PA,13249.RPRC006840-PA,13249.RPRC006886-PA,13249.RPRC006898-PA,13249.RPRC006938-PA,13249.RPRC007009-PA,13249.RPRC007066-PA,13249.RPRC007080-PA,13249.RPRC007136-PA,13249.RPRC007159-PA,13249.RPRC007329-PA,13249.RPRC007358-PA,13249.RPRC007406-PA,13249.RPRC007407-PA,13249.RPRC007440-PA,13249.RPRC007488-PA,13249.RPRC007507-PA,13249.RPRC007517-PA,13249.RPRC007589-PA,13249.RPRC007604-PA,13249.RPRC007629-PA,13249.RPRC007642-PA,13249.RPRC007651-PA,13249.RPRC007715-PA,13249.RPRC007719-PA,13249.RPRC007739-PA,13249.RPRC007838-PA,13249.RPRC007866-PA,13249.RPRC007910-PA,13249.RPRC007914-PA,13249.RPRC007916-PA,13249.RPRC007922-PA,13249.RPRC007937-PA,13249.RPRC008021-PA,13249.RPRC008027-PA,13249.RPRC008081-PA,13249.RPRC008142-PA,13249.RPRC008222-PA,13249.RPRC008255-PA,13249.RPRC008369-PA,13249.RPRC008448-PA,13249.RPRC008498-PA,13249.RPRC008525-PA,13249.RPRC008571-PA,13249.RPRC008610-PA,13249.RPRC008666-PA,13249.RPRC008721-PA,13249.RPRC008772-PA,13249.RPRC008829-PA,13249.RPRC009003-PA,13249.RPRC009125-PA,13249.RPRC009208-PA,13249.RPRC009243-PA,13249.RPRC009316-PA,13249.RPRC009317-PA,13249.RPRC009336-PA,13249.RPRC009576-PA,13249.RPRC009579-PA,13249.RPRC009667-PA,13249.RPRC009704-PA,13249.RPRC009742-PA,13249.RPRC009780-PA,13249.RPRC009800-PA,13249.RPRC009822-PA,13249.RPRC009834-PA,13249.RPRC009928-PA,13249.RPRC009957-PA,13249.RPRC010032-PA,13249.RPRC010076-PA,13249.RPRC010084-PA,13249.RPRC010106-PA,13249.RPRC010123-PA,13249.RPRC010237-PA,13249.RPRC010251-PA,13249.RPRC010266-PA,13249.RPRC010273-PA,13249.RPRC010274-PA,13249.RPRC010340-PA,13249.RPRC010345-PA,13249.RPRC010422-PA,13249.RPRC010423-PA,13249.RPRC010443-PA,13249.RPRC010446-PA,13249.RPRC010516-PA,13249.RPRC010549-PA,13249.RPRC010563-PA,13249.RPRC010629-PA,13249.RPRC010776-PA,13249.RPRC010795-PA,13249.RPRC010846-PA,13249.RPRC010854-PA,13249.RPRC010862-PA,13249.RPRC010900-PA,13249.RPRC010913-PA,13249.RPRC010928-PA,13249.RPRC010968-PA,13249.RPRC011019-PA,13249.RPRC011030-PA,13249.RPRC011047-PA,13249.RPRC011075-PA,13249.RPRC011076-PA,13249.RPRC011114-PA,13249.RPRC011120-PA,13249.RPRC011124-PA,13249.RPRC011159-PA,13249.RPRC011276-PA,13249.RPRC011288-PA,13249.RPRC011396-PA,13249.RPRC011413-PA,13249.RPRC011414-PA,13249.RPRC011420-PA,13249.RPRC011455-PA,13249.RPRC011481-PA,13249.RPRC011581-PA,13249.RPRC011602-PA,13249.RPRC011628-PA,13249.RPRC011657-PA,13249.RPRC011672-PA,13249.RPRC011819-PA,13249.RPRC011823-PA,13249.RPRC011864-PA,13249.RPRC011868-PA,13249.RPRC011900-PA,13249.RPRC011903-PA,13249.RPRC011931-PA,13249.RPRC011936-PA,13249.RPRC011965-PA,13249.RPRC011968-PA,13249.RPRC011987-PA,13249.RPRC011998-PA,13249.RPRC012007-PA,13249.RPRC012080-PA,13249.RPRC012103-PA,13249.RPRC012143-PA,13249.RPRC012194-PA,13249.RPRC012204-PA,13249.RPRC012205-PA,13249.RPRC012214-PA,13249.RPRC012228-PA,13249.RPRC012274-PA,13249.RPRC012357-PA,13249.RPRC012378-PA,13249.RPRC012397-PA,13249.RPRC012492-PA,13249.RPRC012586-PA,13249.RPRC012616-PA,13249.RPRC012709-PA,13249.RPRC012714-PA,13249.RPRC012717-PA,13249.RPRC012792-PA,13249.RPRC012892-PA,13249.RPRC012924-PA,13249.RPRC012937-PA,13249.RPRC012940-PA,13249.RPRC013010-PA,13249.RPRC013013-PA,13249.RPRC013035-PA,13249.RPRC013067-PA,13249.RPRC013104-PA,13249.RPRC013168-PA,13249.RPRC013172-PA,13249.RPRC013208-PA,13249.RPRC013249-PA,13249.RPRC013286-PA,13249.RPRC013337-PA,13249.RPRC013366-PA,13249.RPRC013404-PA,13249.RPRC013431-PA,13249.RPRC013476-PA,13249.RPRC013577-PA,13249.RPRC013677-PA,13249.RPRC013678-PA,13249.RPRC013706-PA,13249.RPRC013729-PA,13249.RPRC013790-PA,13249.RPRC013815-PA,13249.RPRC013821-PA,13249.RPRC013837-PA,13249.RPRC013840-PA,13249.RPRC013872-PA,13249.RPRC013900-PA,13249.RPRC013968-PA,13249.RPRC013984-PA,13249.RPRC013985-PA,13249.RPRC014014-PA,13249.RPRC014046-PA,13249.RPRC014077-PA,13249.RPRC014081-PA,13249.RPRC014145-PA,13249.RPRC014374-PA,13249.RPRC014479-PA,13249.RPRC014644-PA,13249.RPRC014649-PA,13249.RPRC014716-PA,13249.RPRC014732-PA,13249.RPRC014773-PA,13249.RPRC014778-PA,13249.RPRC014806-PA,13249.RPRC014831-PA,13249.RPRC014855-PA,13249.RPRC014871-PA,13249.RPRC014874-PA,13249.RPRC014879-PA,13249.RPRC014898-PA,13249.RPRC014929-PA,13249.RPRC014950-PA,13249.RPRC014981-PA,13249.RPRC015041-PA,13249.RPRC015093-PA,13249.RPRC015125-PA,13249.RPRC015134-PA,13249.RPRC015159-PA,13249.RPRC015200-PA,13249.RPRC015212-PA,13249.RPRC015245-PA,13249.RPRC015257-PA,13249.RPRC015292-PA,13249.RPRC015363-PA,13249.RPRC015369-PA,13249.RPRC015377-PA,13249.RPRC015384-PA,13249.RPRC015391-PA,13249.RPRC015392-PA,13249.RPRC015436-PA,13249.RPRC015437-PA,13249.RPRC015446-PA,13249.RPRC015447-PA,13249.RPRC015449-PA","RPRC000302-PA,RPRC000348-PA,RPRC000377-PA,RPRC000450-PA,RPRC000621-PA,RPRC000659-PA,RPRC000709-PA,RPRC000722-PA,RPRC000743-PA,RPRC000800-PA,RPRC000803-PA,RPRC001129-PA,RPRC001145-PA,RPRC001174-PA,RPRC001219-PA,RPRC001275-PA,RPRC001289-PA,RPRC001302-PA,RPRC001407-PA,RPRC001408-PA,RPRC001421-PA,RPRC001448-PA,RPRC001454-PA,RPRC001477-PA,RPRC001833-PA,RPRC002028-PA,RPRC002063-PA,RPRC002118-PA,RPRC002190-PA,RPRC002208-PA,RPRC002275-PA,RPRC002290-PA,RPRC002302-PA,RPRC002303-PA,RPRC002310-PA,RPRC002386-PA,RPRC002395-PA,RPRC002516-PA,RPRC002530-PA,RPRC002595-PA,RPRC002598-PA,RPRC002666-PA,RPRC002787-PA,RPRC002810-PA,RPRC002839-PA,RPRC002893-PA,RPRC002898-PA,RPRC002907-PA,RPRC002913-PA,RPRC002928-PA,RPRC003065-PA,RPRC003232-PA,RPRC003248-PA,RPRC003320-PA,RPRC003337-PA,RPRC003416-PA,RPRC003577-PA,RPRC003594-PA,RPRC003604-PA,RPRC003694-PA,RPRC003698-PA,RPRC003708-PA,RPRC003742-PA,RPRC003788-PA,RPRC003861-PA,RPRC003907-PA,RPRC003955-PA,RPRC003970-PA,RPRC003998-PA,RPRC004007-PA,RPRC004060-PA,RPRC004064-PA,RPRC004106-PA,RPRC004138-PA,RPRC004254-PA,RPRC004280-PA,RPRC004284-PA,RPRC004375-PA,RPRC004381-PA,RPRC004429-PA,RPRC004552-PA,RPRC004559-PA,RPRC004629-PA,RPRC004646-PA,RPRC004713-PA,RPRC004796-PA,RPRC004831-PA,RPRC004836-PA,RPRC004893-PA,RPRC004988-PA,RPRC005023-PA,RPRC005099-PA,RPRC005120-PA,RPRC005203-PA,RPRC005205-PA,RPRC005209-PA,RPRC005218-PA,RPRC005351-PA,RPRC005382-PA,RPRC005452-PA,RPRC005456-PA,RPRC005457-PA,RPRC005477-PA,RPRC005482-PA,RPRC005505-PA,RPRC005518-PA,RPRC005540-PA,RPRC005628-PA,RPRC005703-PA,RPRC005722-PA,RPRC005789-PA,MCM7,RPRC005796-PA,RPRC005807-PA,RPRC005827-PA,RPRC005829-PA,RPRC005832-PA,RPRC005889-PA,RPRC005906-PA,RPRC005926-PA,RPRC005936-PA,RPRC005942-PA,RPRC005966-PA,RPRC005986-PA,RPRC006066-PA,RPRC006067-PA,RPRC006088-PA,RPRC006095-PA,RPRC006184-PA,RPRC006212-PA,RPRC006226-PA,RPRC006239-PA,RPRC006275-PA,RPRC006479-PA,RPRC006488-PA,RPRC006529-PA,RPRC006714-PA,RPRC006830-PA,RPRC006840-PA,RPRC006886-PA,RPRC006898-PA,RPRC006938-PA,RPRC007009-PA,RPRC007066-PA,RPRC007080-PA,RPRC007136-PA,RPRC007159-PA,RPRC007329-PA,RPRC007358-PA,RPRC007406-PA,RPRC007407-PA,RPRC007440-PA,RPRC007488-PA,RPRC007507-PA,RPRC007517-PA,RPRC007589-PA,RPRC007604-PA,RPRC007629-PA,RPRC007642-PA,RPRC007651-PA,RPRC007715-PA,RPRC007719-PA,RPRC007739-PA,RPRC007838-PA,RPRC007866-PA,RPRC007910-PA,RPRC007914-PA,RPRC007916-PA,RPRC007922-PA,RPRC007937-PA,RPRC008021-PA,RPRC008027-PA,RPRC008081-PA,RPRC008142-PA,RPRC008222-PA,RPRC008255-PA,RPRC008369-PA,RPRC008448-PA,RPRC008498-PA,RPRC008525-PA,RPRC008571-PA,RPRC008610-PA,SRP54,RPRC008721-PA,RPRC008772-PA,RPRC008829-PA,RPRC009003-PA,RPRC009125-PA,RPRC009208-PA,RPRC009243-PA,RPRC009316-PA,RPRC009317-PA,RPRC009336-PA,RPRC009576-PA,RPRC009579-PA,RPRC009667-PA,RPRC009704-PA,RPRC009742-PA,RPRC009780-PA,RPRC009800-PA,RPRC009822-PA,RPRC009834-PA,RPRC009928-PA,RPRC009957-PA,RPRC010032-PA,RPRC010076-PA,RPRC010084-PA,RPRC010106-PA,RPRC010123-PA,RPRC010237-PA,RPRC010251-PA,RPRC010266-PA,RPRC010273-PA,RPRC010274-PA,RPRC010340-PA,RPRC010345-PA,RPRC010422-PA,RPRC010423-PA,RPRC010443-PA,RPRC010446-PA,RPRC010516-PA,RPRC010549-PA,RPRC010563-PA,RPRC010629-PA,RPRC010776-PA,RPRC010795-PA,RPRC010846-PA,RPRC010854-PA,RPRC010862-PA,RPRC010900-PA,RPRC010913-PA,RPRC010928-PA,RPRC010968-PA,RPRC011019-PA,RPRC011030-PA,RPRC011047-PA,RPRC011075-PA,RPRC011076-PA,RPRC011114-PA,RPRC011120-PA,RPRC011124-PA,RPRC011159-PA,RPRC011276-PA,RPRC011288-PA,RPRC011396-PA,RPRC011413-PA,RPRC011414-PA,RPRC011420-PA,RPRC011455-PA,RPRC011481-PA,RPRC011581-PA,RPRC011602-PA,RPRC011628-PA,RPRC011657-PA,RPRC011672-PA,RPRC011819-PA,RPRC011823-PA,RPRC011864-PA,RPRC011868-PA,RPRC011900-PA,RPRC011903-PA,RPRC011931-PA,RPRC011936-PA,RPRC011965-PA,RPRC011968-PA,RPRC011987-PA,RPRC011998-PA,RPRC012007-PA,RPRC012080-PA,RPRC012103-PA,RPRC012143-PA,RPRC012194-PA,RPRC012204-PA,RPRC012205-PA,RPRC012214-PA,RPRC012228-PA,RPRC012274-PA,RPRC012357-PA,RPRC012378-PA,RPRC012397-PA,RPRC012492-PA,RPRC012586-PA,RPRC012616-PA,RPRC012709-PA,RPRC012714-PA,RPRC012717-PA,RPRC012792-PA,RPRC012892-PA,RPRC012924-PA,RPRC012937-PA,RPRC012940-PA,RPRC013010-PA,RPRC013013-PA,RPRC013035-PA,RPRC013067-PA,RPRC013104-PA,RPRC013168-PA,RPRC013172-PA,RPRC013208-PA,RPRC013249-PA,RPRC013286-PA,RPRC013337-PA,RPRC013366-PA,RPRC013404-PA,RPRC013431-PA,RPRC013476-PA,RPRC013577-PA,RPRC013677-PA,Adk2,RPRC013706-PA,RPRC013729-PA,RPRC013790-PA,RPRC013815-PA,RPRC013821-PA,RPRC013837-PA,RPRC013840-PA,RPRC013872-PA,RPRC013900-PA,RPRC013968-PA,RPRC013984-PA,RPRC013985-PA,RPRC014014-PA,RPRC014046-PA,RPRC014077-PA,RPRC014081-PA,RPRC014145-PA,RPRC014374-PA,RPRC014479-PA,RPRC014644-PA,RPRC014649-PA,RPRC014716-PA,RPRC014732-PA,RPRC014773-PA,RPRC014778-PA,RPRC014806-PA,RPRC014831-PA,RPRC014855-PA,RPRC014871-PA,RPRC014874-PA,RPRC014879-PA,RPRC014898-PA,RPRC014929-PA,RPRC014950-PA,RPRC014981-PA,RPRC015041-PA,RPRC015093-PA,RPRC015125-PA,RPRC015134-PA,RPRC015159-PA,RPRC015200-PA,RPRC015212-PA,RPRC015245-PA,RPRC015257-PA,RPRC015292-PA,RPRC015363-PA,RPRC015369-PA,RPRC015377-PA,RPRC015384-PA,RPRC015391-PA,RPRC015392-PA,RPRC015436-PA,RPRC015437-PA,RPRC015446-PA,RPRC015447-PA,RPRC015449-PA"
