Transcript_ID	Taxon_ID
ENST00000376288	9606
ENST00000376292	9606
ENST00000376296	9606
ENST00000376300	9606
ENST00000376302	9606
ENST00000376303	9606
ENST00000376309	9606
ENST00000376314	9606
ENST00000376315	9606
ENST00000376316	9606
ENST00000376317	9606
ENST00000376321	9606
ENST00000376322	9606
ENST00000376324	9606
ENST00000376325	9606
ENST00000376327	9606
ENST00000376332	9606
ENST00000376335	9606
ENST00000376340	9606
ENST00000376344	9606
ENST00000376345	9606
ENST00000376347	9606
ENST00000376350	9606
ENST00000376351	9606
ENST00000376352	9606
ENST00000376354	9606
ENST00000376355	9606
ENST00000376356	9606
ENST00000376358	9606
ENST00000376363	9606
ENST00000376365	9606
ENST00000376368	9606
ENST00000376371	9606
ENST00000376372	9606
ENST00000376376	9606
ENST00000376377	9606
ENST00000376378	9606
ENST00000376381	9606
ENST00000376384	9606
ENST00000376386	9606
ENST00000376387	9606
ENST00000376389	9606
ENST00000376392	9606
ENST00000376395	9606
ENST00000376406	9606
ENST00000376410	9606
ENST00000376414	9606
ENST00000376417	9606
ENST00000376419	9606
ENST00000376420	9606
ENST00000376421	9606
ENST00000376423	9606
ENST00000376434	9606
ENST00000376436	9606
ENST00000376437	9606
ENST00000376438	9606
ENST00000376439	9606
ENST00000376440	9606
ENST00000376442	9606
ENST00000376447	9606
ENST00000376450	9606
ENST00000376451	9606
ENST00000376452	9606
ENST00000376454	9606
ENST00000376456	9606
ENST00000376460	9606
ENST00000376462	9606
ENST00000376463	9606
ENST00000376468	9606
ENST00000376471	9606
ENST00000376473	9606
ENST00000376476	9606
ENST00000376477	9606
ENST00000376480	9606
ENST00000376483	9606
ENST00000376484	9606
ENST00000376485	9606
ENST00000376486	9606
ENST00000376488	9606
ENST00000376489	9606
ENST00000376495	9606
ENST00000376496	9606
ENST00000376499	9606
ENST00000376500	9606
ENST00000376501	9606
ENST00000376503	9606
ENST00000376504	9606
ENST00000376509	9606
ENST00000376510	9606
ENST00000376511	9606
ENST00000376512	9606
ENST00000376514	9606
ENST00000376515	9606
ENST00000376521	9606
ENST00000376528	9606
ENST00000376529	9606
ENST00000376530	9606
ENST00000376531	9606
ENST00000376537	9606
ENST00000376542	9606
ENST00000376544	9606
ENST00000376545	9606
ENST00000376547	9606
ENST00000376550	9606
ENST00000376552	9606
ENST00000376554	9606
ENST00000376557	9606
ENST00000376560	9606
ENST00000376561	9606
ENST00000376563	9606
ENST00000376566	9606
ENST00000376567	9606
ENST00000376568	9606
ENST00000376569	9606
ENST00000376570	9606
ENST00000376572	9606
ENST00000376573	9606
ENST00000376575	9606
ENST00000376576	9606
ENST00000376581	9606
ENST00000376582	9606
ENST00000376583	9606
ENST00000376585	9606
ENST00000376588	9606
ENST00000376590	9606
ENST00000376592	9606
ENST00000376597	9606
ENST00000376598	9606
ENST00000376603	9606
ENST00000376608	9606
ENST00000376610	9606
ENST00000376618	9606
ENST00000376619	9606
ENST00000376621	9606
ENST00000376624	9606
ENST00000376626	9606
ENST00000376627	9606
ENST00000376629	9606
ENST00000376630	9606
ENST00000376636	9606
ENST00000376637	9606
ENST00000376643	9606
ENST00000376649	9606
ENST00000376650	9606
ENST00000376651	9606
ENST00000376652	9606
ENST00000376656	9606
ENST00000376659	9606
ENST00000376663	9606
ENST00000376665	9606
ENST00000376666	9606
ENST00000376667	9606
ENST00000376669	9606
ENST00000376670	9606
ENST00000376672	9606
ENST00000376673	9606
ENST00000376681	9606
ENST00000376687	9606
ENST00000376688	9606
ENST00000376692	9606
ENST00000376693	9606
ENST00000376694	9606
ENST00000376701	9606
ENST00000376704	9606
ENST00000376705	9606
ENST00000376707	9606
ENST00000376708	9606
ENST00000376709	9606
ENST00000376712	9606
ENST00000376713	9606
ENST00000376714	9606
ENST00000376716	9606
ENST00000376717	9606
ENST00000376718	9606
ENST00000376723	9606
ENST00000376724	9606
ENST00000376726	9606
ENST00000376729	9606
ENST00000376730	9606
ENST00000376734	9606
ENST00000376736	9606
ENST00000376740	9606
ENST00000376741	9606
ENST00000376744	9606
ENST00000376745	9606
ENST00000376747	9606
ENST00000376751	9606
ENST00000376752	9606
ENST00000376753	9606
ENST00000376755	9606
ENST00000376757	9606
ENST00000376758	9606
ENST00000376759	9606
ENST00000376760	9606
ENST00000376762	9606
ENST00000376763	9606
ENST00000376765	9606
ENST00000376767	9606
ENST00000376768	9606
ENST00000376769	9606
ENST00000376770	9606
ENST00000376771	9606
ENST00000376772	9606
ENST00000376773	9606
ENST00000376782	9606
ENST00000376785	9606
ENST00000376795	9606
ENST00000376799	9606
ENST00000376802	9606
ENST00000376804	9606
ENST00000376806	9606
ENST00000376808	9606
ENST00000376809	9606
ENST00000376810	9606
ENST00000376811	9606
ENST00000376815	9606
ENST00000376817	9606
ENST00000376818	9606
ENST00000376819	9606
ENST00000376828	9606
ENST00000376829	9606
ENST00000376830	9606
ENST00000376834	9606
ENST00000376836	9606
ENST00000376838	9606
ENST00000376839	9606
ENST00000376840	9606
ENST00000376841	9606
ENST00000376851	9606
ENST00000376854	9606
ENST00000376855	9606
ENST00000376861	9606
ENST00000376862	9606
ENST00000376865	9606
ENST00000376873	9606
ENST00000376874	9606
ENST00000376883	9606
ENST00000376888	9606
ENST00000376889	9606
ENST00000376891	9606
ENST00000376893	9606
ENST00000376894	9606
ENST00000376896	9606
ENST00000376898	9606
ENST00000376901	9606
ENST00000376903	9606
ENST00000376911	9606
ENST00000376916	9606
ENST00000376917	9606
ENST00000376918	9606
ENST00000376919	9606
ENST00000376922	9606
ENST00000376925	9606
ENST00000376926	9606
ENST00000376931	9606
ENST00000376935	9606
ENST00000376936	9606
ENST00000376939	9606
ENST00000376940	9606
ENST00000376943	9606
ENST00000376945	9606
ENST00000376950	9606
ENST00000376954	9606
ENST00000376955	9606
ENST00000376956	9606
ENST00000376957	9606
ENST00000376958	9606
ENST00000376959	9606
ENST00000376960	9606
ENST00000376962	9606
ENST00000376970	9606
ENST00000376971	9606
ENST00000376974	9606
ENST00000376977	9606
ENST00000376979	9606
ENST00000376980	9606
ENST00000376983	9606
ENST00000376986	9606
ENST00000376990	9606
ENST00000376991	9606
ENST00000377004	9606
ENST00000377005	9606
ENST00000377007	9606
ENST00000377009	9606
ENST00000377011	9606
ENST00000377012	9606
ENST00000377016	9606
ENST00000377017	9606
ENST00000377022	9606
ENST00000377024	9606
ENST00000377026	9606
ENST00000377027	9606
ENST00000377028	9606
ENST00000377031	9606
ENST00000377032	9606
ENST00000377034	9606
ENST00000377035	9606
ENST00000377036	9606
ENST00000377037	9606
ENST00000377038	9606
ENST00000377039	9606
ENST00000377041	9606
ENST00000377043	9606
ENST00000377044	9606
ENST00000377045	9606
ENST00000377046	9606
ENST00000377047	9606
ENST00000377049	9606
ENST00000377050	9606
ENST00000377051	9606
ENST00000377055	9606
ENST00000377059	9606
ENST00000377060	9606
ENST00000377065	9606
ENST00000377066	9606
ENST00000377067	9606
ENST00000377069	9606
ENST00000377071	9606
ENST00000377072	9606
ENST00000377073	9606
ENST00000377075	9606
ENST00000377078	9606
ENST00000377079	9606
ENST00000377080	9606
ENST00000377081	9606
ENST00000377083	9606
ENST00000377084	9606
ENST00000377086	9606
ENST00000377087	9606
ENST00000377091	9606
ENST00000377092	9606
ENST00000377093	9606
ENST00000377095	9606
ENST00000377097	9606
ENST00000377100	9606
ENST00000377101	9606
ENST00000377102	9606
ENST00000377103	9606
ENST00000377104	9606
ENST00000377105	9606
ENST00000377107	9606
ENST00000377110	9606
ENST00000377111	9606
ENST00000377112	9606
ENST00000377115	9606
ENST00000377122	9606
ENST00000377126	9606
ENST00000377127	9606
ENST00000377132	9606
ENST00000377133	9606
ENST00000377135	9606
ENST00000377136	9606
ENST00000377139	9606
ENST00000377142	9606
ENST00000377147	9606
ENST00000377148	9606
ENST00000377149	9606
ENST00000377153	9606
ENST00000377154	9606
ENST00000377160	9606
ENST00000377167	9606
ENST00000377169	9606
ENST00000377171	9606
ENST00000377173	9606
ENST00000377175	9606
ENST00000377179	9606
ENST00000377182	9606
ENST00000377184	9606
ENST00000377185	9606
ENST00000377190	9606
ENST00000377191	9606
ENST00000377194	9606
ENST00000377197	9606
ENST00000377199	9606
ENST00000377200	9606
ENST00000377203	9606
ENST00000377205	9606
ENST00000377208	9606
ENST00000377211	9606
ENST00000377213	9606
ENST00000377214	9606
ENST00000377216	9606
ENST00000377223	9606
ENST00000377227	9606
ENST00000377236	9606
ENST00000377242	9606
ENST00000377244	9606
ENST00000377245	9606
ENST00000377246	9606
ENST00000377252	9606
ENST00000377254	9606
ENST00000377255	9606
ENST00000377256	9606
ENST00000377258	9606
ENST00000377263	9606
ENST00000377264	9606
ENST00000377265	9606
ENST00000377266	9606
ENST00000377269	9606
ENST00000377270	9606
ENST00000377275	9606
ENST00000377276	9606
ENST00000377284	9606
ENST00000377291	9606
ENST00000377293	9606
ENST00000377294	9606
ENST00000377298	9606
ENST00000377303	9606
ENST00000377304	9606
ENST00000377306	9606
ENST00000377307	9606
ENST00000377308	9606
ENST00000377311	9606
ENST00000377313	9606
ENST00000377315	9606
ENST00000377316	9606
ENST00000377317	9606
ENST00000377319	9606
ENST00000377321	9606
ENST00000377325	9606
ENST00000377326	9606
ENST00000377327	9606
ENST00000377328	9606
ENST00000377329	9606
ENST00000377331	9606
ENST00000377332	9606
ENST00000377340	9606
ENST00000377342	9606
ENST00000377344	9606
ENST00000377346	9606
ENST00000377348	9606
ENST00000377349	9606
ENST00000377350	9606
ENST00000377351	9606
ENST00000377360	9606
ENST00000377365	9606
ENST00000377369	9606
ENST00000377371	9606
ENST00000377374	9606
ENST00000377384	9606
ENST00000377386	9606
ENST00000377387	9606
ENST00000377389	9606
ENST00000377390	9606
ENST00000377391	9606
ENST00000377392	9606
ENST00000377394	9606
ENST00000377395	9606
ENST00000377399	9606
ENST00000377400	9606
ENST00000377401	9606
ENST00000377403	9606
ENST00000377411	9606
ENST00000377413	9606
ENST00000377414	9606
ENST00000377419	9606
ENST00000377420	9606
ENST00000377424	9606
ENST00000377425	9606
ENST00000377428	9606
ENST00000377431	9606
ENST00000377432	9606
ENST00000377436	9606
ENST00000377442	9606
ENST00000377443	9606
ENST00000377447	9606
ENST00000377452	9606
ENST00000377453	9606
ENST00000377459	9606
ENST00000377462	9606
ENST00000377464	9606
ENST00000377465	9606
ENST00000377470	9606
ENST00000377474	9606
ENST00000377482	9606
ENST00000377485	9606
ENST00000377486	9606
ENST00000377487	9606
ENST00000377488	9606
ENST00000377489	9606
ENST00000377491	9606
ENST00000377493	9606
ENST00000377494	9606
ENST00000377495	9606
ENST00000377497	9606
ENST00000377499	9606
ENST00000377500	9606
ENST00000377504	9606
ENST00000377507	9606
ENST00000377516	9606
ENST00000377524	9606
ENST00000377526	9606
ENST00000377532	9606
ENST00000377533	9606
ENST00000377534	9606
ENST00000377540	9606
ENST00000377541	9606
ENST00000377543	9606
ENST00000377559	9606
ENST00000377560	9606
ENST00000377561	9606
ENST00000377566	9606
ENST00000377567	9606
ENST00000377572	9606
ENST00000377574	9606
ENST00000377575	9606
ENST00000377577	9606
ENST00000377579	9606
ENST00000377581	9606
ENST00000377585	9606
ENST00000377595	9606
ENST00000377600	9606
ENST00000377601	9606
ENST00000377602	9606
ENST00000377603	9606
ENST00000377604	9606
ENST00000377612	9606
ENST00000377615	9606
ENST00000377619	9606
ENST00000377625	9606
ENST00000377627	9606
ENST00000377630	9606
ENST00000377632	9606
ENST00000377633	9606
ENST00000377634	9606
ENST00000377636	9606
ENST00000377647	9606
ENST00000377648	9606
ENST00000377654	9606
ENST00000377656	9606
ENST00000377658	9606
ENST00000377659	9606
ENST00000377661	9606
ENST00000377663	9606
ENST00000377669	9606
ENST00000377670	9606
ENST00000377671	9606
ENST00000377673	9606
ENST00000377674	9606
ENST00000377675	9606
ENST00000377681	9606
ENST00000377685	9606
ENST00000377687	9606
ENST00000377693	9606
ENST00000377694	9606
ENST00000377697	9606
ENST00000377698	9606
ENST00000377702	9606
ENST00000377704	9606
ENST00000377705	9606
ENST00000377707	9606
ENST00000377708	9606
ENST00000377709	9606
ENST00000377710	9606
ENST00000377713	9606
ENST00000377716	9606
ENST00000377721	9606
ENST00000377724	9606
ENST00000377725	9606
ENST00000377726	9606
ENST00000377727	9606
ENST00000377728	9606
ENST00000377732	9606
ENST00000377733	9606
ENST00000377735	9606
ENST00000377740	9606
ENST00000377741	9606
ENST00000377745	9606
ENST00000377747	9606
ENST00000377748	9606
ENST00000377751	9606
ENST00000377753	9606
ENST00000377754	9606
ENST00000377755	9606
ENST00000377759	9606
ENST00000377765	9606
ENST00000377767	9606
ENST00000377768	9606
ENST00000377770	9606
ENST00000377773	9606
ENST00000377776	9606
ENST00000377777	9606
ENST00000377780	9606
ENST00000377782	9606
ENST00000377791	9606
ENST00000377792	9606
ENST00000377793	9606
ENST00000377795	9606
ENST00000377797	9606
ENST00000377798	9606
ENST00000377799	9606
ENST00000377801	9606
ENST00000377803	9606
ENST00000377805	9606
ENST00000377807	9606
ENST00000377808	9606
ENST00000377810	9606
ENST00000377811	9606
ENST00000377813	9606
ENST00000377814	9606
ENST00000377818	9606
ENST00000377819	9606
ENST00000377833	9606
ENST00000377834	9606
ENST00000377836	9606
ENST00000377837	9606
ENST00000377838	9606
ENST00000377840	9606
ENST00000377842	9606
ENST00000377843	9606
ENST00000377844	9606
ENST00000377845	9606
ENST00000377847	9606
ENST00000377848	9606
ENST00000377850	9606
ENST00000377852	9606
ENST00000377853	9606
ENST00000377854	9606
ENST00000377855	9606
ENST00000377860	9606
ENST00000377861	9606
ENST00000377862	9606
ENST00000377865	9606
ENST00000377867	9606
ENST00000377868	9606
ENST00000377871	9606
ENST00000377873	9606
ENST00000377877	9606
ENST00000377881	9606
ENST00000377882	9606
ENST00000377883	9606
ENST00000377885	9606
ENST00000377886	9606
ENST00000377888	9606
ENST00000377889	9606
ENST00000377890	9606
ENST00000377891	9606
ENST00000377893	9606
ENST00000377894	9606
ENST00000377897	9606
ENST00000377898	9606
ENST00000377899	9606
ENST00000377901	9606
ENST00000377904	9606
ENST00000377905	9606
ENST00000377906	9606
ENST00000377908	9606
ENST00000377918	9606
ENST00000377919	9606
ENST00000377921	9606
ENST00000377924	9606
ENST00000377928	9606
ENST00000377930	9606
ENST00000377931	9606
ENST00000377934	9606
ENST00000377938	9606
ENST00000377939	9606
ENST00000377940	9606
ENST00000377942	9606
ENST00000377943	9606
ENST00000377944	9606
ENST00000377945	9606
ENST00000377950	9606
ENST00000377952	9606
ENST00000377953	9606
ENST00000377954	9606
ENST00000377957	9606
ENST00000377958	9606
ENST00000377959	9606
ENST00000377960	9606
ENST00000377961	9606
ENST00000377962	9606
ENST00000377966	9606
ENST00000377967	9606
ENST00000377970	9606
ENST00000377973	9606
ENST00000377976	9606
ENST00000377978	9606
ENST00000377981	9606
ENST00000377982	9606
ENST00000377984	9606
ENST00000377988	9606
ENST00000377990	9606
ENST00000377991	9606
ENST00000377996	9606
ENST00000377999	9606
ENST00000378000	9606
ENST00000378011	9606
ENST00000378012	9606
ENST00000378017	9606
ENST00000378023	9606
ENST00000378024	9606
ENST00000378026	9606
ENST00000378034	9606
ENST00000378036	9606
ENST00000378037	9606
ENST00000378043	9606
ENST00000378045	9606
ENST00000378046	9606
ENST00000378052	9606
ENST00000378053	9606
ENST00000378054	9606
ENST00000378058	9606
ENST00000378059	9606
ENST00000378060	9606
ENST00000378061	9606
ENST00000378069	9606
ENST00000378072	9606
ENST00000378073	9606
ENST00000378075	9606
ENST00000378076	9606
ENST00000378078	9606
ENST00000378079	9606
ENST00000378081	9606
ENST00000378083	9606
ENST00000378088	9606
ENST00000378090	9606
ENST00000378092	9606
ENST00000378094	9606
ENST00000378096	9606
ENST00000378097	9606
ENST00000378098	9606
ENST00000378099	9606
ENST00000378102	9606
ENST00000378103	9606
ENST00000378105	9606
ENST00000378106	9606
ENST00000378111	9606
ENST00000378113	9606
ENST00000378115	9606
ENST00000378116	9606
ENST00000378119	9606
ENST00000378122	9606
ENST00000378123	9606
ENST00000378125	9606
ENST00000378126	9606
ENST00000378131	9606
ENST00000378132	9606
ENST00000378133	9606
ENST00000378138	9606
ENST00000378142	9606
ENST00000378149	9606
ENST00000378150	9606
ENST00000378152	9606
ENST00000378154	9606
ENST00000378156	9606
ENST00000378158	9606
ENST00000378163	9606
ENST00000378164	9606
ENST00000378165	9606
ENST00000378166	9606
ENST00000378168	9606
ENST00000378169	9606
ENST00000378179	9606
ENST00000378182	9606
ENST00000378183	9606
ENST00000378185	9606
ENST00000378186	9606
ENST00000378187	9606
ENST00000378190	9606
ENST00000378191	9606
ENST00000378195	9606
ENST00000378197	9606
ENST00000378198	9606
ENST00000378201	9606
ENST00000378202	9606
ENST00000378203	9606
ENST00000378204	9606
ENST00000378206	9606
ENST00000378209	9606
ENST00000378214	9606
ENST00000378215	9606
ENST00000378217	9606
ENST00000378220	9606
ENST00000378223	9606
ENST00000378225	9606
ENST00000378226	9606
ENST00000378228	9606
ENST00000378230	9606
ENST00000378237	9606
ENST00000378238	9606
ENST00000378239	9606
ENST00000378240	9606
ENST00000378241	9606
ENST00000378242	9606
ENST00000378244	9606
ENST00000378246	9606
ENST00000378247	9606
ENST00000378249	9606
ENST00000378251	9606
ENST00000378254	9606
ENST00000378255	9606
ENST00000378258	9606
ENST00000378262	9606
ENST00000378268	9606
ENST00000378270	9606
ENST00000378272	9606
ENST00000378278	9606
ENST00000378279	9606
ENST00000378280	9606
ENST00000378284	9606
ENST00000378285	9606
ENST00000378288	9606
ENST00000378289	9606
ENST00000378290	9606
ENST00000378292	9606
ENST00000378295	9606
ENST00000378302	9606
ENST00000378307	9606
ENST00000378308	9606
ENST00000378312	9606
ENST00000378313	9606
ENST00000378319	9606
ENST00000378322	9606
ENST00000378323	9606
ENST00000378324	9606
ENST00000378325	9606
ENST00000378330	9606
ENST00000378331	9606
ENST00000378332	9606
ENST00000378339	9606
ENST00000378344	9606
ENST00000378345	9606
ENST00000378353	9606
ENST00000378357	9606
ENST00000378362	9606
ENST00000378364	9606
ENST00000378371	9606
ENST00000378372	9606
ENST00000378373	9606
ENST00000378378	9606
ENST00000378380	9606
ENST00000378383	9606
ENST00000378386	9606
ENST00000378387	9606
ENST00000378391	9606
ENST00000378392	9606
ENST00000378396	9606
ENST00000378397	9606
ENST00000378402	9606
ENST00000378404	9606
ENST00000378406	9606
ENST00000378407	9606
ENST00000378409	9606
ENST00000378412	9606
ENST00000378421	9606
ENST00000378423	9606
ENST00000378424	9606
ENST00000378425	9606
ENST00000378426	9606
ENST00000378427	9606
ENST00000378428	9606
ENST00000378429	9606
ENST00000378430	9606
ENST00000378431	9606
ENST00000378434	9606
ENST00000378438	9606
ENST00000378442	9606
ENST00000378444	9606
ENST00000378445	9606
ENST00000378450	9606
ENST00000378453	9606
ENST00000378454	9606
ENST00000378455	9606
ENST00000378458	9606
ENST00000378459	9606
ENST00000378460	9606
ENST00000378462	9606
ENST00000378465	9606
ENST00000378466	9606
ENST00000378467	9606
ENST00000378470	9606
ENST00000378473	9606
ENST00000378474	9606
ENST00000378475	9606
ENST00000378477	9606
ENST00000378478	9606
ENST00000378482	9606
ENST00000378486	9606
ENST00000378491	9606
ENST00000378493	9606
ENST00000378494	9606
ENST00000378495	9606
ENST00000378496	9606
ENST00000378501	9606
ENST00000378509	9606
ENST00000378511	9606
ENST00000378512	9606
ENST00000378513	9606
ENST00000378518	9606
ENST00000378520	9606
ENST00000378525	9606
ENST00000378526	9606
ENST00000378529	9606
ENST00000378531	9606
ENST00000378533	9606
ENST00000378536	9606
ENST00000378538	9606
ENST00000378539	9606
ENST00000378543	9606
ENST00000378546	9606
ENST00000378549	9606
ENST00000378551	9606
ENST00000378553	9606
ENST00000378555	9606
ENST00000378557	9606
ENST00000378560	9606
ENST00000378561	9606
ENST00000378566	9606
ENST00000378567	9606
ENST00000378569	9606
ENST00000378572	9606
ENST00000378576	9606
ENST00000378578	9606
ENST00000378581	9606
ENST00000378585	9606
ENST00000378586	9606
ENST00000378587	9606
ENST00000378588	9606
ENST00000378590	9606
ENST00000378595	9606
ENST00000378598	9606
ENST00000378600	9606
ENST00000378601	9606
ENST00000378602	9606
ENST00000378603	9606
ENST00000378604	9606
ENST00000378605	9606
ENST00000378609	9606
ENST00000378610	9606
ENST00000378611	9606
ENST00000378614	9606
ENST00000378615	9606
ENST00000378616	9606
ENST00000378617	9606
ENST00000378618	9606
ENST00000378619	9606
ENST00000378621	9606
ENST00000378623	9606
ENST00000378625	9606
ENST00000378626	9606
ENST00000378628	9606
ENST00000378633	9606
ENST00000378634	9606
ENST00000378637	9606
ENST00000378638	9606
ENST00000378641	9606
ENST00000378643	9606
ENST00000378644	9606
ENST00000378653	9606
ENST00000378661	9606
ENST00000378665	9606
ENST00000378667	9606
ENST00000378669	9606
ENST00000378670	9606
ENST00000378673	9606
ENST00000378675	9606
ENST00000378676	9606
ENST00000378677	9606
ENST00000378679	9606
ENST00000378680	9606
ENST00000378681	9606
ENST00000378685	9606
ENST00000378692	9606
ENST00000378693	9606
ENST00000378694	9606
ENST00000378695	9606
ENST00000378697	9606
ENST00000378699	9606
ENST00000378700	9606
ENST00000378701	9606
ENST00000378702	9606
ENST00000378705	9606
ENST00000378706	9606
ENST00000378707	9606
ENST00000378708	9606
ENST00000378712	9606
ENST00000378714	9606
ENST00000378719	9606
ENST00000378720	9606
ENST00000378721	9606
ENST00000378723	9606
ENST00000378727	9606
ENST00000378731	9606
ENST00000378733	9606
ENST00000378735	9606
ENST00000378740	9606
ENST00000378743	9606
ENST00000378745	9606
ENST00000378746	9606
ENST00000378747	9606
ENST00000378748	9606
ENST00000378750	9606
ENST00000378752	9606
ENST00000378755	9606
ENST00000378756	9606
ENST00000378757	9606
ENST00000378763	9606
ENST00000378764	9606
ENST00000378778	9606
ENST00000378781	9606
ENST00000378784	9606
ENST00000378785	9606
ENST00000378787	9606
ENST00000378788	9606
ENST00000378789	9606
ENST00000378792	9606
ENST00000378795	9606
ENST00000378797	9606
ENST00000378798	9606
ENST00000378799	9606
ENST00000378800	9606
ENST00000378802	9606
ENST00000378803	9606
ENST00000378805	9606
ENST00000378809	9606
ENST00000378814	9606
ENST00000378815	9606
ENST00000378818	9606
ENST00000378821	9606
ENST00000378823	9606
ENST00000378825	9606
ENST00000378826	9606
ENST00000378827	9606
ENST00000378832	9606
ENST00000378839	9606
ENST00000378842	9606
ENST00000378843	9606
ENST00000378844	9606
ENST00000378845	9606
ENST00000378850	9606
ENST00000378852	9606
ENST00000378853	9606
ENST00000378856	9606
ENST00000378858	9606
ENST00000378861	9606
ENST00000378863	9606
ENST00000378867	9606
ENST00000378868	9606
ENST00000378875	9606
ENST00000378879	9606
ENST00000378883	9606
ENST00000378886	9606
ENST00000378887	9606
ENST00000378888	9606
ENST00000378891	9606
ENST00000378892	9606
ENST00000378895	9606
ENST00000378896	9606
ENST00000378900	9606
ENST00000378904	9606
ENST00000378905	9606
ENST00000378909	9606
ENST00000378910	9606
ENST00000378911	9606
ENST00000378912	9606
ENST00000378913	9606
ENST00000378915	9606
ENST00000378916	9606
ENST00000378919	9606
ENST00000378927	9606
ENST00000378930	9606
ENST00000378932	9606
ENST00000378933	9606
ENST00000378937	9606
ENST00000378938	9606
ENST00000378940	9606
ENST00000378941	9606
ENST00000378943	9606
ENST00000378944	9606
ENST00000378945	9606
ENST00000378946	9606
ENST00000378954	9606
ENST00000378959	9606
ENST00000378961	9606
ENST00000378962	9606
ENST00000378963	9606
ENST00000378966	9606
ENST00000378970	9606
ENST00000378975	9606
ENST00000378976	9606
ENST00000378979	9606
ENST00000378980	9606
ENST00000378981	9606
ENST00000378982	9606
ENST00000378985	9606
ENST00000378988	9606
ENST00000378990	9606
ENST00000378993	9606
ENST00000379011	9606
ENST00000379013	9606
ENST00000379016	9606
ENST00000379017	9606
ENST00000379018	9606
ENST00000379019	9606
ENST00000379020	9606
ENST00000379022	9606
ENST00000379023	9606
ENST00000379024	9606
ENST00000379026	9606
ENST00000379028	9606
ENST00000379031	9606
ENST00000379033	9606
ENST00000379034	9606
ENST00000379044	9606
ENST00000379046	9606
ENST00000379047	9606
ENST00000379051	9606
ENST00000379052	9606
ENST00000379055	9606
ENST00000379056	9606
ENST00000379059	9606
ENST00000379060	9606
ENST00000379066	9606
ENST00000379068	9606
ENST00000379071	9606
ENST00000379073	9606
ENST00000379077	9606
ENST00000379078	9606
ENST00000379079	9606
ENST00000379080	9606
ENST00000379081	9606
ENST00000379083	9606
ENST00000379084	9606
ENST00000379086	9606
ENST00000379087	9606
ENST00000379089	9606
ENST00000379090	9606
ENST00000379091	9606
ENST00000379095	9606
ENST00000379096	9606
ENST00000379097	9606
ENST00000379099	9606
ENST00000379100	9606
ENST00000379101	9606
ENST00000379102	9606
ENST00000379103	9606
ENST00000379104	9606
ENST00000379107	9606
ENST00000379108	9606
ENST00000379109	9606
ENST00000379111	9606
ENST00000379113	9606
ENST00000379115	9606
ENST00000379116	9606
ENST00000379117	9606
ENST00000379119	9606
ENST00000379123	9606
ENST00000379124	9606
ENST00000379126	9606
ENST00000379127	9606
ENST00000379129	9606
ENST00000379132	9606
ENST00000379133	9606
ENST00000379134	9606
ENST00000379141	9606
ENST00000379142	9606
ENST00000379143	9606
ENST00000379144	9606
ENST00000379145	9606
ENST00000379151	9606
ENST00000379152	9606
ENST00000379153	9606
ENST00000379155	9606
ENST00000379158	9606
ENST00000379160	9606
ENST00000379161	9606
ENST00000379162	9606
ENST00000379163	9606
ENST00000379164	9606
ENST00000379170	9606
ENST00000379174	9606
ENST00000379177	9606
ENST00000379179	9606
ENST00000379186	9606
ENST00000379188	9606
ENST00000379198	9606
ENST00000379200	9606
ENST00000379204	9606
ENST00000379205	9606
ENST00000379211	9606
ENST00000379213	9606
ENST00000379214	9606
ENST00000379215	9606
ENST00000379221	9606
ENST00000379224	9606
ENST00000379226	9606
ENST00000379236	9606
ENST00000379237	9606
ENST00000379238	9606
ENST00000379239	9606
ENST00000379240	9606
ENST00000379241	9606
ENST00000379242	9606
ENST00000379244	9606
ENST00000379245	9606
ENST00000379246	9606
ENST00000379248	9606
ENST00000379250	9606
ENST00000379251	9606
ENST00000379253	9606
ENST00000379254	9606
ENST00000379255	9606
ENST00000379257	9606
ENST00000379262	9606
ENST00000379263	9606
ENST00000379265	9606
ENST00000379268	9606
ENST00000379270	9606
ENST00000379274	9606
ENST00000379276	9606
ENST00000379277	9606
ENST00000379279	9606
ENST00000379283	9606
ENST00000379284	9606
ENST00000379286	9606
ENST00000379287	9606
ENST00000379288	9606
ENST00000379289	9606
ENST00000379290	9606
ENST00000379291	9606
ENST00000379295	9606
ENST00000379299	9606
ENST00000379300	9606
ENST00000379303	9606
ENST00000379305	9606
ENST00000379307	9606
ENST00000379308	9606
ENST00000379310	9606
ENST00000379312	9606
ENST00000379316	9606
ENST00000379319	9606
ENST00000379320	9606
ENST00000379325	9606
ENST00000379328	9606
ENST00000379331	9606
ENST00000379333	9606
ENST00000379335	9606
ENST00000379339	9606
ENST00000379340	9606
ENST00000379341	9606
ENST00000379343	9606
ENST00000379344	9606
ENST00000379349	9606
ENST00000379358	9606
ENST00000379359	9606
ENST00000379361	9606
ENST00000379370	9606
ENST00000379374	9606
ENST00000379375	9606
ENST00000379376	9606
ENST00000379378	9606
ENST00000379380	9606
ENST00000379383	9606
ENST00000379384	9606
ENST00000379387	9606
ENST00000379388	9606
ENST00000379390	9606
ENST00000379391	9606
ENST00000379400	9606
ENST00000379403	9606
ENST00000379404	9606
ENST00000379405	9606
ENST00000379406	9606
ENST00000379407	9606
ENST00000379409	9606
ENST00000379410	9606
ENST00000379411	9606
ENST00000379412	9606
ENST00000379415	9606
ENST00000379416	9606
