"User_input","STRINGdb ID","Species"
"Q4CSU2","XP_805196.1","Trypanosoma cruzi STRINGdb"
"Q4CSU3","XP_805195.1","Trypanosoma cruzi STRINGdb"
"Q4CSU4","XP_805198.1","Trypanosoma cruzi STRINGdb"
"Q4CSU5","XP_805197.1","Trypanosoma cruzi STRINGdb"
"Q4CSU6","XP_805199.1","Trypanosoma cruzi STRINGdb"
"Q4CSX3","XP_805227.1","Trypanosoma cruzi STRINGdb"
"Q4CSX4","XP_805226.1","Trypanosoma cruzi STRINGdb"
"Q4CSZ4","XP_805247.1","Trypanosoma cruzi STRINGdb"
"Q4CSZ5","XP_805248.1","Trypanosoma cruzi STRINGdb"
"Q4CT20","XP_805273.1","Trypanosoma cruzi STRINGdb"
"Q4CT57","XP_805311.1","Trypanosoma cruzi STRINGdb"
"Q4CT58","XP_805310.1","Trypanosoma cruzi STRINGdb"
"Q4CT65","XP_805318.1","Trypanosoma cruzi STRINGdb"
"Q4CT80","XP_805334.1","Trypanosoma cruzi STRINGdb"
"Q4CT81","XP_805333.1","Trypanosoma cruzi STRINGdb"
"Q4CT84","XP_805337.1","Trypanosoma cruzi STRINGdb"
"Q4CTA0","XP_805354.1","Trypanosoma cruzi STRINGdb"
"Q4CTA1","XP_805353.1","Trypanosoma cruzi STRINGdb"
"Q4CTA5","XP_805358.1","Trypanosoma cruzi STRINGdb"
"Q4CTA6","XP_805359.1","Trypanosoma cruzi STRINGdb"
"Q4CTB1","XP_805365.1","Trypanosoma cruzi STRINGdb"
"Q4CTB2","XP_805364.1","Trypanosoma cruzi STRINGdb"
"Q4CTC1","XP_805374.1","Trypanosoma cruzi STRINGdb"
"Q4CTD9","XP_805394.1","Trypanosoma cruzi STRINGdb"
"Q4CTE0","XP_805393.1","Trypanosoma cruzi STRINGdb"
"Q4CTE1","XP_805392.1","Trypanosoma cruzi STRINGdb"
"Q4CTG2","XP_805415.1","Trypanosoma cruzi STRINGdb"
"Q4CTI5","XP_805439.1","Trypanosoma cruzi STRINGdb"
"Q4CTI6","XP_805438.1","Trypanosoma cruzi STRINGdb"
"Q4CTM8","XP_805481.1","Trypanosoma cruzi STRINGdb"
"Q4CTN2","XP_805485.1","Trypanosoma cruzi STRINGdb"
"Q4CTN9","XP_805492.1","Trypanosoma cruzi STRINGdb"
"Q4CTP8","XP_805501.1","Trypanosoma cruzi STRINGdb"
"Q4CTV9","XP_805562.1","Trypanosoma cruzi STRINGdb"
"Q4CU10","XP_805613.1","Trypanosoma cruzi STRINGdb"
"Q4CU19","XP_805623.1","Trypanosoma cruzi STRINGdb"
"Q4CU20","XP_805622.1","Trypanosoma cruzi STRINGdb"
"Q4CU21","XP_805624.1","Trypanosoma cruzi STRINGdb"
"Q4CU22","XP_805625.1","Trypanosoma cruzi STRINGdb"
"Q4CUB3","XP_805716.1","Trypanosoma cruzi STRINGdb"
"Q4CUB9","XP_805722.1","Trypanosoma cruzi STRINGdb"
"Q4CUD3","XP_805736.1","Trypanosoma cruzi STRINGdb"
"Q4CUE6","XP_805749.1","Trypanosoma cruzi STRINGdb"
"Q4CUI4","XP_805788.1","Trypanosoma cruzi STRINGdb"
"Q4CUI5","XP_805787.1","Trypanosoma cruzi STRINGdb"
"Q4CUJ2","XP_805797.1","Trypanosoma cruzi STRINGdb"
"Q4CUJ3","XP_805796.1","Trypanosoma cruzi STRINGdb"
"Q4CUJ4","XP_805798.1","Trypanosoma cruzi STRINGdb"
"Q4CUJ5","XP_805795.1","Trypanosoma cruzi STRINGdb"
"Q4CUQ1","XP_805854.1","Trypanosoma cruzi STRINGdb"
"Q4CUT3","XP_805887.1","Trypanosoma cruzi STRINGdb"
"Q4CUT4","XP_805886.1","Trypanosoma cruzi STRINGdb"
"Q4CUU0","XP_805896.1","Trypanosoma cruzi STRINGdb"
"Q4CUU1","XP_805895.1","Trypanosoma cruzi STRINGdb"
"Q4CUU2","XP_805894.1","Trypanosoma cruzi STRINGdb"
"Q4CUU3","XP_805893.1","Trypanosoma cruzi STRINGdb"
"Q4CUU4","XP_805897.1","Trypanosoma cruzi STRINGdb"
"Q4CUV6","XP_805911.1","Trypanosoma cruzi STRINGdb"
"Q4CUV7","XP_805910.1","Trypanosoma cruzi STRINGdb"
"Q4CUV8","XP_805909.1","Trypanosoma cruzi STRINGdb"
"Q4CUW8","XP_805921.1","Trypanosoma cruzi STRINGdb"
"Q4CVA5","XP_806059.1","Trypanosoma cruzi STRINGdb"
"Q4CVA6","XP_806058.1","Trypanosoma cruzi STRINGdb"
"Q4CVH5","XP_806131.1","Trypanosoma cruzi STRINGdb"
"Q4CVH6","XP_806130.1","Trypanosoma cruzi STRINGdb"
"Q4CVH7","XP_806129.1","Trypanosoma cruzi STRINGdb"
"Q4CVH8","XP_806128.1","Trypanosoma cruzi STRINGdb"
"Q4CVH9","XP_806132.1","Trypanosoma cruzi STRINGdb"
"Q4CVN0","XP_806184.1","Trypanosoma cruzi STRINGdb"
"Q4CVN1","XP_806183.1","Trypanosoma cruzi STRINGdb"
"Q4CVN2","XP_806185.1","Trypanosoma cruzi STRINGdb"
"Q4CVQ2","XP_806205.1","Trypanosoma cruzi STRINGdb"
"Q4CVT3","XP_806239.1","Trypanosoma cruzi STRINGdb"
"Q4CVT4","XP_806238.1","Trypanosoma cruzi STRINGdb"
"Q4CVT5","XP_806237.1","Trypanosoma cruzi STRINGdb"
"Q4CVT6","XP_806236.1","Trypanosoma cruzi STRINGdb"
"Q4CVU8","XP_806255.1","Trypanosoma cruzi STRINGdb"
"Q4CVU9","XP_806254.1","Trypanosoma cruzi STRINGdb"
"Q4CVV0","XP_806253.1","Trypanosoma cruzi STRINGdb"
"Q4CVV1","XP_806252.1","Trypanosoma cruzi STRINGdb"
"Q4CVV2","XP_806251.1","Trypanosoma cruzi STRINGdb"
"Q4CVV3","XP_806256.1","Trypanosoma cruzi STRINGdb"
"Q4CVW3","XP_806266.1","Trypanosoma cruzi STRINGdb"
"Q4CVX3","XP_806278.1","Trypanosoma cruzi STRINGdb"
"Q4CVX4","XP_806277.1","Trypanosoma cruzi STRINGdb"
"Q4CVX5","XP_806276.1","Trypanosoma cruzi STRINGdb"
"Q4CVZ1","XP_806294.1","Trypanosoma cruzi STRINGdb"
"Q4CVZ4","XP_806299.1","Trypanosoma cruzi STRINGdb"
"Q4CVZ5","XP_806298.1","Trypanosoma cruzi STRINGdb"
"Q4CVZ6","XP_806297.1","Trypanosoma cruzi STRINGdb"
"Q4CVZ7","XP_806300.1","Trypanosoma cruzi STRINGdb"
"Q4CW51","XP_806354.1","Trypanosoma cruzi STRINGdb"
"Q4CW78","XP_806381.1","Trypanosoma cruzi STRINGdb"
"Q4CWL6","XP_806520.1","Trypanosoma cruzi STRINGdb"
"Q4CWL7","XP_806519.1","Trypanosoma cruzi STRINGdb"
"Q4CWN6","XP_806541.1","Trypanosoma cruzi STRINGdb"
"Q4CWN7","XP_806540.1","Trypanosoma cruzi STRINGdb"
"Q4CWN8","XP_806539.1","Trypanosoma cruzi STRINGdb"
"Q4CWQ3","XP_806557.1","Trypanosoma cruzi STRINGdb"
"Q4CWQ4","XP_806556.1","Trypanosoma cruzi STRINGdb"
"Q4CWR8","XP_806572.1","Trypanosoma cruzi STRINGdb"
"Q4CWR9","XP_806571.1","Trypanosoma cruzi STRINGdb"
"Q4CWS0","XP_806576.1","Trypanosoma cruzi STRINGdb"
"Q4CWS1","XP_806575.1","Trypanosoma cruzi STRINGdb"
"Q4CWS2","XP_806574.1","Trypanosoma cruzi STRINGdb"
"Q4CWS3","XP_806573.1","Trypanosoma cruzi STRINGdb"
"Q4CWW6","XP_806619.1","Trypanosoma cruzi STRINGdb"
"Q4CX06","XP_806659.1","Trypanosoma cruzi STRINGdb"
"Q4CX18","XP_806676.1","Trypanosoma cruzi STRINGdb"
"Q4CX19","XP_806675.1","Trypanosoma cruzi STRINGdb"
"Q4CX20","XP_806674.1","Trypanosoma cruzi STRINGdb"
"Q4CX21","XP_806673.1","Trypanosoma cruzi STRINGdb"
"Q4CX22","XP_806672.1","Trypanosoma cruzi STRINGdb"
"Q4CX23","XP_806671.1","Trypanosoma cruzi STRINGdb"
"Q4CX91","XP_806744.1","Trypanosoma cruzi STRINGdb"
"Q4CX92","XP_806745.1","Trypanosoma cruzi STRINGdb"
"Q4CXA6","XP_806759.1","Trypanosoma cruzi STRINGdb"
"Q4CXC1","XP_806774.1","Trypanosoma cruzi STRINGdb"
"Q4CXC2","XP_806775.1","Trypanosoma cruzi STRINGdb"
"Q4CXF4","XP_806807.1","Trypanosoma cruzi STRINGdb"
"Q4CXJ1","XP_806844.1","Trypanosoma cruzi STRINGdb"
"Q4CXL0","XP_806863.1","Trypanosoma cruzi STRINGdb"
"Q4CXP1","XP_806895.1","Trypanosoma cruzi STRINGdb"
"Q4CXP2","XP_806894.1","Trypanosoma cruzi STRINGdb"
"Q4CXP3","XP_806896.1","Trypanosoma cruzi STRINGdb"
"Q4CXP8","XP_806903.1","Trypanosoma cruzi STRINGdb"
"Q4CXP9","XP_806902.1","Trypanosoma cruzi STRINGdb"
"Q4CXQ0","XP_806901.1","Trypanosoma cruzi STRINGdb"
"Q4CXY5","XP_806989.1","Trypanosoma cruzi STRINGdb"
"Q4CXY6","XP_806990.1","Trypanosoma cruzi STRINGdb"
"Q4CXY7","XP_806988.1","Trypanosoma cruzi STRINGdb"
"Q4CXZ5","XP_806998.1","Trypanosoma cruzi STRINGdb"
"Q4CY28","XP_807032.1","Trypanosoma cruzi STRINGdb"
"Q4CY29","XP_807031.1","Trypanosoma cruzi STRINGdb"
"Q4CY50","XP_807054.1","Trypanosoma cruzi STRINGdb"
"Q4CY51","XP_807053.1","Trypanosoma cruzi STRINGdb"
"Q4CY82","XP_807085.1","Trypanosoma cruzi STRINGdb"
"Q4CYA8","XP_807111.1","Trypanosoma cruzi STRINGdb"
"Q4CYA9","XP_807113.1","Trypanosoma cruzi STRINGdb"
"Q4CYB0","XP_807112.1","Trypanosoma cruzi STRINGdb"
"Q4CYC2","XP_807125.1","Trypanosoma cruzi STRINGdb"
"Q4CYF0","XP_807153.1","Trypanosoma cruzi STRINGdb"
"Q4CYG1","XP_807166.1","Trypanosoma cruzi STRINGdb"
"Q4CYG2","XP_807165.1","Trypanosoma cruzi STRINGdb"
"Q4CYG3","XP_807164.1","Trypanosoma cruzi STRINGdb"
"Q4CYJ8","XP_807201.1","Trypanosoma cruzi STRINGdb"
"Q4CYR9","XP_807275.1","Trypanosoma cruzi STRINGdb"
"Q4CYS0","XP_807274.1","Trypanosoma cruzi STRINGdb"
"Q4CYS1","XP_807273.1","Trypanosoma cruzi STRINGdb"
"Q4CYS2","XP_807272.1","Trypanosoma cruzi STRINGdb"
"Q4CYS3","XP_807277.1","Trypanosoma cruzi STRINGdb"
"Q4CYS4","XP_807276.1","Trypanosoma cruzi STRINGdb"
"Q4CYY4","XP_807337.1","Trypanosoma cruzi STRINGdb"
"Q4CZ48","XP_807402.1","Trypanosoma cruzi STRINGdb"
"Q4CZ49","XP_807401.1","Trypanosoma cruzi STRINGdb"
"Q4CZ50","XP_807403.1","Trypanosoma cruzi STRINGdb"
"Q4CZ69","XP_807423.1","Trypanosoma cruzi STRINGdb"
"Q4CZ70","XP_807422.1","Trypanosoma cruzi STRINGdb"
"Q4CZ71","XP_807426.1","Trypanosoma cruzi STRINGdb"
"Q4CZ72","XP_807425.1","Trypanosoma cruzi STRINGdb"
"Q4CZ73","XP_807424.1","Trypanosoma cruzi STRINGdb"
"Q4CZ88","XP_807446.1","Trypanosoma cruzi STRINGdb"
"Q4CZ89","XP_807445.1","Trypanosoma cruzi STRINGdb"
"Q4CZ90","XP_807444.1","Trypanosoma cruzi STRINGdb"
"Q4CZ91","XP_807443.1","Trypanosoma cruzi STRINGdb"
"Q4CZ92","XP_807442.1","Trypanosoma cruzi STRINGdb"
"Q4CZ93","XP_807447.1","Trypanosoma cruzi STRINGdb"
"Q4CZ94","XP_807441.1","Trypanosoma cruzi STRINGdb"
"Q4CZ95","XP_807449.1","Trypanosoma cruzi STRINGdb"
"Q4CZ96","XP_807448.1","Trypanosoma cruzi STRINGdb"
"Q4CZA1","XP_807454.1","Trypanosoma cruzi STRINGdb"
"Q4CZB0","XP_807465.1","Trypanosoma cruzi STRINGdb"
"Q4CZB1","XP_807464.1","Trypanosoma cruzi STRINGdb"
"Q4CZB2","XP_807463.1","Trypanosoma cruzi STRINGdb"
"Q4CZJ5","XP_807551.1","Trypanosoma cruzi STRINGdb"
"Q4CZJ6","XP_807552.1","Trypanosoma cruzi STRINGdb"
"Q4CZJ7","XP_807550.1","Trypanosoma cruzi STRINGdb"
"Q4CZJ8","XP_807549.1","Trypanosoma cruzi STRINGdb"
"Q4CZJ9","XP_807548.1","Trypanosoma cruzi STRINGdb"
"Q4CZM4","XP_807577.1","Trypanosoma cruzi STRINGdb"
"Q4CZN4","XP_807588.1","Trypanosoma cruzi STRINGdb"
"Q4CZN5","XP_807587.1","Trypanosoma cruzi STRINGdb"
"Q4CZN6","XP_807591.1","Trypanosoma cruzi STRINGdb"
"Q4CZN7","XP_807590.1","Trypanosoma cruzi STRINGdb"
"Q4CZN8","XP_807589.1","Trypanosoma cruzi STRINGdb"
"Q4CZN9","XP_807592.1","Trypanosoma cruzi STRINGdb"
"Q4CZU7","XP_807650.1","Trypanosoma cruzi STRINGdb"
"Q4CZU8","XP_807651.1","Trypanosoma cruzi STRINGdb"
"Q4CZV4","XP_807657.1","Trypanosoma cruzi STRINGdb"
"Q4D038","XP_807743.1","Trypanosoma cruzi STRINGdb"
"Q4D039","XP_807742.1","Trypanosoma cruzi STRINGdb"
"Q4D040","XP_807741.1","Trypanosoma cruzi STRINGdb"
"Q4D041","XP_807744.1","Trypanosoma cruzi STRINGdb"
"Q4D054","XP_807758.1","Trypanosoma cruzi STRINGdb"
"Q4D055","XP_807757.1","Trypanosoma cruzi STRINGdb"
"Q4D095","XP_807798.1","Trypanosoma cruzi STRINGdb"
"Q4D0C2","XP_807825.1","Trypanosoma cruzi STRINGdb"
"Q4D0C3","XP_807826.1","Trypanosoma cruzi STRINGdb"
"Q4D0R0","XP_807964.1","Trypanosoma cruzi STRINGdb"
"Q4D0R1","XP_807963.1","Trypanosoma cruzi STRINGdb"
"Q4D0T4","XP_807988.1","Trypanosoma cruzi STRINGdb"
"Q4D0T5","XP_807987.1","Trypanosoma cruzi STRINGdb"
"Q4D127","XP_808083.1","Trypanosoma cruzi STRINGdb"
"Q4D128","XP_808082.1","Trypanosoma cruzi STRINGdb"
"Q4D129","XP_808081.1","Trypanosoma cruzi STRINGdb"
"Q4D130","XP_808080.1","Trypanosoma cruzi STRINGdb"
"Q4D148","XP_808101.1","Trypanosoma cruzi STRINGdb"
"Q4D149","XP_808102.1","Trypanosoma cruzi STRINGdb"
"Q4D1A3","XP_808156.1","Trypanosoma cruzi STRINGdb"
"Q4D1C9","XP_808185.1","Trypanosoma cruzi STRINGdb"
"Q4D1D0","XP_808184.1","Trypanosoma cruzi STRINGdb"
"Q4D1D1","XP_808183.1","Trypanosoma cruzi STRINGdb"
"Q4D1D2","XP_808182.1","Trypanosoma cruzi STRINGdb"
"Q4D1D5","XP_808189.1","Trypanosoma cruzi STRINGdb"
"Q4D1D6","XP_808188.1","Trypanosoma cruzi STRINGdb"
"Q4D1D7","XP_808190.1","Trypanosoma cruzi STRINGdb"
"Q4D1D8","XP_808191.1","Trypanosoma cruzi STRINGdb"
"Q4D1G4","XP_808218.1","Trypanosoma cruzi STRINGdb"
"Q4D1G5","XP_808217.1","Trypanosoma cruzi STRINGdb"
"Q4D1R1","XP_808314.1","Trypanosoma cruzi STRINGdb"
"Q4D1X1","XP_808377.1","Trypanosoma cruzi STRINGdb"
"Q4D1X2","XP_808376.1","Trypanosoma cruzi STRINGdb"
"Q4D1X3","XP_808375.1","Trypanosoma cruzi STRINGdb"
"Q4D1X4","XP_808374.1","Trypanosoma cruzi STRINGdb"
"Q4D1Z0","XP_808394.1","Trypanosoma cruzi STRINGdb"
"Q4D1Z1","XP_808395.1","Trypanosoma cruzi STRINGdb"
"Q4D1Z2","XP_808393.1","Trypanosoma cruzi STRINGdb"
"Q4D1Z3","XP_808396.1","Trypanosoma cruzi STRINGdb"
"Q4D1Z4","XP_808397.1","Trypanosoma cruzi STRINGdb"
"Q4D273","XP_808476.1","Trypanosoma cruzi STRINGdb"
"Q4D274","XP_808479.1","Trypanosoma cruzi STRINGdb"
"Q4D275","XP_808480.1","Trypanosoma cruzi STRINGdb"
"Q4D276","XP_808478.1","Trypanosoma cruzi STRINGdb"
"Q4D277","XP_808477.1","Trypanosoma cruzi STRINGdb"
"Q4D292","XP_808496.1","Trypanosoma cruzi STRINGdb"
"Q4D293","XP_808495.1","Trypanosoma cruzi STRINGdb"
"Q4D2A9","XP_808512.1","Trypanosoma cruzi STRINGdb"
"Q4D2B0","XP_808514.1","Trypanosoma cruzi STRINGdb"
"Q4D2B1","XP_808513.1","Trypanosoma cruzi STRINGdb"
"Q4D2E7","XP_808551.1","Trypanosoma cruzi STRINGdb"
"Q4D2E8","XP_808550.1","Trypanosoma cruzi STRINGdb"
"Q4D2F5","XP_808558.1","Trypanosoma cruzi STRINGdb"
"Q4D2F6","XP_808561.1","Trypanosoma cruzi STRINGdb"
"Q4D2F7","XP_808560.1","Trypanosoma cruzi STRINGdb"
"Q4D2F8","XP_808559.1","Trypanosoma cruzi STRINGdb"
"Q4D2F9","XP_808565.1","Trypanosoma cruzi STRINGdb"
"Q4D2G0","XP_808564.1","Trypanosoma cruzi STRINGdb"
"Q4D2G1","XP_808563.1","Trypanosoma cruzi STRINGdb"
"Q4D2G2","XP_808562.1","Trypanosoma cruzi STRINGdb"
"Q4D2I0","XP_808583.1","Trypanosoma cruzi STRINGdb"
"Q4D2I1","XP_808582.1","Trypanosoma cruzi STRINGdb"
"Q4D2I6","XP_808590.1","Trypanosoma cruzi STRINGdb"
"Q4D2I7","XP_808589.1","Trypanosoma cruzi STRINGdb"
"Q4D2J9","XP_808602.1","Trypanosoma cruzi STRINGdb"
"Q4D2N6","XP_808646.1","Trypanosoma cruzi STRINGdb"
"Q4D2N7","XP_808645.1","Trypanosoma cruzi STRINGdb"
"Q4D2N8","XP_808644.1","Trypanosoma cruzi STRINGdb"
"Q4D2N9","XP_808643.1","Trypanosoma cruzi STRINGdb"
"Q4D2P0","XP_808642.1","Trypanosoma cruzi STRINGdb"
"Q4D2P1","XP_808641.1","Trypanosoma cruzi STRINGdb"
"Q4D2P2","XP_808640.1","Trypanosoma cruzi STRINGdb"
"Q4D2P3","XP_808639.1","Trypanosoma cruzi STRINGdb"
"Q4D2Z3","XP_808747.1","Trypanosoma cruzi STRINGdb"
"Q4D2Z4","XP_808746.1","Trypanosoma cruzi STRINGdb"
"Q4D2Z5","XP_808748.1","Trypanosoma cruzi STRINGdb"
"Q4D311","XP_808766.1","Trypanosoma cruzi STRINGdb"
"Q4D312","XP_808765.1","Trypanosoma cruzi STRINGdb"
"Q4D313","XP_808764.1","Trypanosoma cruzi STRINGdb"
"Q4D336","XP_808789.1","Trypanosoma cruzi STRINGdb"
"Q4D337","XP_808790.1","Trypanosoma cruzi STRINGdb"
"Q4D375","XP_808829.1","Trypanosoma cruzi STRINGdb"
"Q4D376","XP_808828.1","Trypanosoma cruzi STRINGdb"
"Q4D384","XP_808843.1","Trypanosoma cruzi STRINGdb"
"Q4D385","XP_808842.1","Trypanosoma cruzi STRINGdb"
"Q4D386","XP_808841.1","Trypanosoma cruzi STRINGdb"
"Q4D387","XP_808840.1","Trypanosoma cruzi STRINGdb"
"Q4D388","XP_808839.1","Trypanosoma cruzi STRINGdb"
"Q4D389","XP_808838.1","Trypanosoma cruzi STRINGdb"
"Q4D390","XP_808837.1","Trypanosoma cruzi STRINGdb"
"Q4D3A3","XP_808856.1","Trypanosoma cruzi STRINGdb"
"Q4D3A4","XP_808857.1","Trypanosoma cruzi STRINGdb"
"Q4D3K3","XP_808957.1","Trypanosoma cruzi STRINGdb"
"Q4D3K4","XP_808956.1","Trypanosoma cruzi STRINGdb"
"Q4D3N1","XP_808989.1","Trypanosoma cruzi STRINGdb"
"Q4D3N2","XP_808990.1","Trypanosoma cruzi STRINGdb"
"Q4D3N3","XP_808988.1","Trypanosoma cruzi STRINGdb"
"Q4D3N4","XP_808987.1","Trypanosoma cruzi STRINGdb"
"Q4D3N5","XP_808986.1","Trypanosoma cruzi STRINGdb"
"Q4D3N6","XP_808985.1","Trypanosoma cruzi STRINGdb"
"Q4D3N7","XP_808984.1","Trypanosoma cruzi STRINGdb"
"Q4D3U1","XP_809044.1","Trypanosoma cruzi STRINGdb"
"Q4D3Z2","XP_809096.1","Trypanosoma cruzi STRINGdb"
"Q4D3Z3","XP_809095.1","Trypanosoma cruzi STRINGdb"
"Q4D3Z4","XP_809097.1","Trypanosoma cruzi STRINGdb"
"Q4D4B5","XP_809218.1","Trypanosoma cruzi STRINGdb"
"Q4D4H9","XP_809287.1","Trypanosoma cruzi STRINGdb"
"Q4D4I0","XP_809286.1","Trypanosoma cruzi STRINGdb"
"Q4D4I1","XP_809285.1","Trypanosoma cruzi STRINGdb"
"Q4D4I2","XP_809284.1","Trypanosoma cruzi STRINGdb"
"Q4D4I3","XP_809283.1","Trypanosoma cruzi STRINGdb"
"Q4D4I4","XP_809288.1","Trypanosoma cruzi STRINGdb"
"Q4D4I5","XP_809282.1","Trypanosoma cruzi STRINGdb"
"Q4D4I6","XP_809289.1","Trypanosoma cruzi STRINGdb"
"Q4D4W7","XP_809420.1","Trypanosoma cruzi STRINGdb"
"Q4D536","XP_809489.1","Trypanosoma cruzi STRINGdb"
"Q4D537","XP_809490.1","Trypanosoma cruzi STRINGdb"
"Q4D538","XP_809491.1","Trypanosoma cruzi STRINGdb"
"Q4D5B9","XP_809573.1","Trypanosoma cruzi STRINGdb"
"Q4D5C0","XP_809572.1","Trypanosoma cruzi STRINGdb"
"Q4D5F9","XP_809616.1","Trypanosoma cruzi STRINGdb"
"Q4D5G0","XP_809615.1","Trypanosoma cruzi STRINGdb"
"Q4D5G1","XP_809614.1","Trypanosoma cruzi STRINGdb"
"Q4D5G2","XP_809613.1","Trypanosoma cruzi STRINGdb"
"Q4D5G3","XP_809612.1","Trypanosoma cruzi STRINGdb"
"Q4D5K5","XP_809659.1","Trypanosoma cruzi STRINGdb"
"Q4D5K6","XP_809658.1","Trypanosoma cruzi STRINGdb"
"Q4D6A1","XP_809904.1","Trypanosoma cruzi STRINGdb"
"Q4D6A2","XP_809903.1","Trypanosoma cruzi STRINGdb"
"Q4D6J3","XP_809996.1","Trypanosoma cruzi STRINGdb"
"Q4D6L9","XP_810024.1","Trypanosoma cruzi STRINGdb"
"Q4D6M0","XP_810023.1","Trypanosoma cruzi STRINGdb"
"Q4D6M1","XP_810022.1","Trypanosoma cruzi STRINGdb"
"Q4D6P9","XP_810054.1","Trypanosoma cruzi STRINGdb"
"Q4D6Q0","XP_810053.1","Trypanosoma cruzi STRINGdb"
"Q4D6Q1","XP_810052.1","Trypanosoma cruzi STRINGdb"
"Q4D6R9","XP_810074.1","Trypanosoma cruzi STRINGdb"
"Q4D6S0","XP_810073.1","Trypanosoma cruzi STRINGdb"
"Q4D6S1","XP_810072.1","Trypanosoma cruzi STRINGdb"
"Q4D781","XP_810237.1","Trypanosoma cruzi STRINGdb"
"Q4D782","XP_810236.1","Trypanosoma cruzi STRINGdb"
"Q4D783","XP_810235.1","Trypanosoma cruzi STRINGdb"
"Q4D784","XP_810234.1","Trypanosoma cruzi STRINGdb"
"Q4D7D3","XP_810289.1","Trypanosoma cruzi STRINGdb"
"Q4D7D4","XP_810288.1","Trypanosoma cruzi STRINGdb"
"Q4D7D5","XP_810287.1","Trypanosoma cruzi STRINGdb"
"Q4D7D6","XP_810286.1","Trypanosoma cruzi STRINGdb"
"Q4D7I6","XP_810341.1","Trypanosoma cruzi STRINGdb"
"Q4D7I7","XP_810343.1","Trypanosoma cruzi STRINGdb"
"Q4D7I8","XP_810340.1","Trypanosoma cruzi STRINGdb"
"Q4D7I9","XP_810339.1","Trypanosoma cruzi STRINGdb"
"Q4D7S3","XP_810428.1","Trypanosoma cruzi STRINGdb"
"Q4D7S4","XP_810427.1","Trypanosoma cruzi STRINGdb"
"Q4D7S5","XP_810426.1","Trypanosoma cruzi STRINGdb"
"Q4D7Z2","XP_810498.1","Trypanosoma cruzi STRINGdb"
"Q4D7Z3","XP_810497.1","Trypanosoma cruzi STRINGdb"
"Q4D7Z4","XP_810496.1","Trypanosoma cruzi STRINGdb"
"Q4D7Z5","XP_810495.1","Trypanosoma cruzi STRINGdb"
"Q4D823","XP_810527.1","Trypanosoma cruzi STRINGdb"
"Q4D824","XP_810526.1","Trypanosoma cruzi STRINGdb"
"Q4D871","XP_810575.1","Trypanosoma cruzi STRINGdb"
"Q4D872","XP_810574.1","Trypanosoma cruzi STRINGdb"
"Q4D8A8","XP_810613.1","Trypanosoma cruzi STRINGdb"
"Q4D8A9","XP_810611.1","Trypanosoma cruzi STRINGdb"
"Q4D8B0","XP_810612.1","Trypanosoma cruzi STRINGdb"
"Q4D8B1","XP_810616.1","Trypanosoma cruzi STRINGdb"
"Q4D8B2","XP_810615.1","Trypanosoma cruzi STRINGdb"
"Q4D8B3","XP_810614.1","Trypanosoma cruzi STRINGdb"
"Q4D8N4","XP_810746.1","Trypanosoma cruzi STRINGdb"
"Q4D8N5","XP_810747.1","Trypanosoma cruzi STRINGdb"
"Q4D8N6","XP_810745.1","Trypanosoma cruzi STRINGdb"
"Q4D8N7","XP_810744.1","Trypanosoma cruzi STRINGdb"
"Q4D8N8","XP_810743.1","Trypanosoma cruzi STRINGdb"
"Q4D8N9","XP_810742.1","Trypanosoma cruzi STRINGdb"
"Q4D8P0","XP_810741.1","Trypanosoma cruzi STRINGdb"
"Q4D8P1","XP_810740.1","Trypanosoma cruzi STRINGdb"
"Q4D8P2","XP_810739.1","Trypanosoma cruzi STRINGdb"
"Q4D8P3","XP_810738.1","Trypanosoma cruzi STRINGdb"
"Q4D8P4","XP_810737.1","Trypanosoma cruzi STRINGdb"
"Q4D8V4","XP_810808.1","Trypanosoma cruzi STRINGdb"
"Q4D8V5","XP_810807.1","Trypanosoma cruzi STRINGdb"
"Q4D8V6","XP_810809.1","Trypanosoma cruzi STRINGdb"
"Q4D8X9","XP_810834.1","Trypanosoma cruzi STRINGdb"
"Q4D8Y0","XP_810833.1","Trypanosoma cruzi STRINGdb"
"Q4D8Y1","XP_810832.1","Trypanosoma cruzi STRINGdb"
"Q4D8Y2","XP_810835.1","Trypanosoma cruzi STRINGdb"
"Q4D951","XP_810911.1","Trypanosoma cruzi STRINGdb"
"Q4D952","XP_810910.1","Trypanosoma cruzi STRINGdb"
"Q4D953","XP_810909.1","Trypanosoma cruzi STRINGdb"
"Q4D954","XP_810908.1","Trypanosoma cruzi STRINGdb"
"Q4D955","XP_810907.1","Trypanosoma cruzi STRINGdb"
"Q4D956","XP_810906.1","Trypanosoma cruzi STRINGdb"
"Q4D957","XP_810905.1","Trypanosoma cruzi STRINGdb"
"Q4D958","XP_810904.1","Trypanosoma cruzi STRINGdb"
"Q4D9C3","XP_810976.1","Trypanosoma cruzi STRINGdb"
"Q4D9T7","XP_811147.1","Trypanosoma cruzi STRINGdb"
"Q4D9T8","XP_811146.1","Trypanosoma cruzi STRINGdb"
"Q4D9T9","XP_811145.1","Trypanosoma cruzi STRINGdb"
"Q4D9U0","XP_811144.1","Trypanosoma cruzi STRINGdb"
"Q4D9U1","XP_811143.1","Trypanosoma cruzi STRINGdb"
"Q4D9U2","XP_811142.1","Trypanosoma cruzi STRINGdb"
