"User_input","STRINGdb ID","Species"
"Q4CR16","Q4CR16","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR17","Q4CR17","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR22","Q4CR22","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR26","Q4CR26","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR27","Q4CR27","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR39","Q4CR39","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR41","Q4CR41","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR42","Q4CR42","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR43","Q4CR43","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR54","Q4CR54","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR55","Q4CR55","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR56","Q4CR56","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR58","Q4CR58","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CR79","Q4CR79","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRC1","Q4CRC1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRD6","Q4CRD6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRD7","Q4CRD7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRD8","Q4CRD8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRE6","Q4CRE6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRE7","Q4CRE7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRJ1","Q4CRJ1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRJ5","Q4CRJ5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRM1","Q4CRM1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRM2","Q4CRM2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRP3","Q4CRP3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRP4","Q4CRP4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRP6","Q4CRP6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRQ7","Q4CRQ7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRQ8","Q4CRQ8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRQ9","Q4CRQ9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRR3","Q4CRR3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRR4","Q4CRR4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRT4","Q4CRT4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRT5","Q4CRT5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRT6","Q4CRT6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRT7","Q4CRT7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRW2","Q4CRW2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRZ1","Q4CRZ1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CRZ2","Q4CRZ2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CS12","Q4CS12","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CS29","Q4CS29","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CS30","Q4CS30","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CS51","Q4CS51","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CS52","Q4CS52","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CS53","Q4CS53","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSB2","Q4CSB2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSF3","Q4CSF3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSF4","Q4CSF4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSF5","Q4CSF5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSF7","Q4CSF7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSG1","Q4CSG1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSG4","Q4CSG4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSH2","Q4CSH2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSI1","Q4CSI1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSI4","Q4CSI4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSI5","Q4CSI5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSI6","Q4CSI6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSI7","Q4CSI7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSK5","Q4CSK5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSQ4","Q4CSQ4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSQ8","Q4CSQ8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSS1","Q4CSS1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSS2","Q4CSS2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSS3","Q4CSS3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CST2","Q4CST2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSU2","Q4CSU2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSU3","Q4CSU3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSU4","Q4CSU4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSU5","Q4CSU5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSU6","Q4CSU6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSX3","Q4CSX3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSX4","Q4CSX4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSZ4","Q4CSZ4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CSZ5","Q4CSZ5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CT20","Q4CT20","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CT57","Q4CT57","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CT58","Q4CT58","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CT65","Q4CT65","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CT80","Q4CT80","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CT81","Q4CT81","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CT84","Q4CT84","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTA0","Q4CTA0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTA1","Q4CTA1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTA5","Q4CTA5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTA6","Q4CTA6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTB1","Q4CTB1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTB2","Q4CTB2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTC1","Q4CTC1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTD9","Q4CTD9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTE0","Q4CTE0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTE1","Q4CTE1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTG2","Q4CTG2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTI5","Q4CTI5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTI6","Q4CTI6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTM8","Q4CTM8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTN2","Q4CTN2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTN9","Q4CTN9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTP8","Q4CTP8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CTV9","Q4CTV9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CU10","Q4CU10","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CU19","Q4CU19","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CU20","Q4CU20","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CU21","Q4CU21","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CU22","Q4CU22","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUB3","Q4CUB3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUB9","Q4CUB9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUD3","Q4CUD3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUE6","Q4CUE6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUI4","Q4CUI4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUI5","Q4CUI5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUJ2","Q4CUJ2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUJ3","Q4CUJ3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUJ4","Q4CUJ4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUJ5","Q4CUJ5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUQ1","Q4CUQ1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUT3","Q4CUT3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUT4","Q4CUT4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUU0","Q4CUU0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUU1","Q4CUU1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUU2","Q4CUU2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUU3","Q4CUU3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUU4","Q4CUU4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUV6","Q4CUV6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUV7","Q4CUV7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUV8","Q4CUV8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CUW8","Q4CUW8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVA5","Q4CVA5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVA6","Q4CVA6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVH5","Q4CVH5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVH6","Q4CVH6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVH7","Q4CVH7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVH8","Q4CVH8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVH9","Q4CVH9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVN0","Q4CVN0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVN1","Q4CVN1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVN2","Q4CVN2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVQ2","Q4CVQ2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVT3","Q4CVT3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVT4","Q4CVT4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVT5","Q4CVT5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVT6","Q4CVT6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVU8","Q4CVU8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVU9","Q4CVU9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVV0","Q4CVV0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVV1","Q4CVV1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVV2","Q4CVV2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVV3","Q4CVV3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVW3","Q4CVW3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVW4","Q4CVW4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVX3","Q4CVX3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVX4","Q4CVX4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVX5","Q4CVX5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVZ1","Q4CVZ1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVZ4","Q4CVZ4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVZ5","Q4CVZ5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVZ6","Q4CVZ6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CVZ7","Q4CVZ7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CW51","Q4CW51","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CW78","Q4CW78","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWL6","Q4CWL6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWL7","Q4CWL7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWN6","Q4CWN6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWN7","Q4CWN7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWN8","Q4CWN8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWQ3","Q4CWQ3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWQ4","Q4CWQ4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWR8","Q4CWR8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWR9","Q4CWR9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWS0","Q4CWS0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWS1","Q4CWS1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWS2","Q4CWS2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWS3","Q4CWS3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CWW6","Q4CWW6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CX06","Q4CX06","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CX18","Q4CX18","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CX19","Q4CX19","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CX20","Q4CX20","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CX21","Q4CX21","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CX22","Q4CX22","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CX23","Q4CX23","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CX91","Q4CX91","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CX92","Q4CX92","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXA6","Q4CXA6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXC1","Q4CXC1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXC2","Q4CXC2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXF4","Q4CXF4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXJ1","Q4CXJ1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXL0","Q4CXL0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXP1","Q4CXP1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXP2","Q4CXP2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXP3","Q4CXP3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXP8","Q4CXP8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXP9","Q4CXP9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXQ0","Q4CXQ0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXY5","Q4CXY5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXY6","Q4CXY6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXY7","Q4CXY7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CXZ5","Q4CXZ5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CY28","Q4CY28","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CY29","Q4CY29","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CY50","Q4CY50","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CY51","Q4CY51","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CY82","Q4CY82","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYA8","Q4CYA8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYA9","Q4CYA9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYB0","Q4CYB0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYC2","Q4CYC2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYF0","Q4CYF0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYG1","Q4CYG1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYG2","Q4CYG2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYG3","Q4CYG3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYJ8","Q4CYJ8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYR9","Q4CYR9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYS0","Q4CYS0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYS1","Q4CYS1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYS2","Q4CYS2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYS3","Q4CYS3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYS4","Q4CYS4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CYY4","Q4CYY4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ48","Q4CZ48","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ49","Q4CZ49","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ50","Q4CZ50","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ69","Q4CZ69","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ70","Q4CZ70","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ71","Q4CZ71","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ72","Q4CZ72","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ73","Q4CZ73","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ88","Q4CZ88","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ89","Q4CZ89","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ90","Q4CZ90","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ91","Q4CZ91","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ92","Q4CZ92","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ93","Q4CZ93","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ94","Q4CZ94","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ95","Q4CZ95","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZ96","Q4CZ96","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZA1","Q4CZA1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZB0","Q4CZB0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZB1","Q4CZB1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZB2","Q4CZB2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZJ5","Q4CZJ5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZJ6","Q4CZJ6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZJ7","Q4CZJ7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZJ8","Q4CZJ8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZJ9","Q4CZJ9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZM4","Q4CZM4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZN4","Q4CZN4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZN5","Q4CZN5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZN6","Q4CZN6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZN7","Q4CZN7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZN8","Q4CZN8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZN9","Q4CZN9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZU7","Q4CZU7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZU8","Q4CZU8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4CZV4","Q4CZV4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D038","Q4D038","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D039","Q4D039","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D040","Q4D040","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D041","Q4D041","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D054","Q4D054","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D055","Q4D055","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D095","Q4D095","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D0C2","Q4D0C2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D0C3","Q4D0C3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D0R0","Q4D0R0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D0R1","Q4D0R1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D0T4","Q4D0T4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D0T5","Q4D0T5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D127","Q4D127","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D128","Q4D128","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D129","Q4D129","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D130","Q4D130","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D148","Q4D148","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D149","Q4D149","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1A3","Q4D1A3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1C9","Q4D1C9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1D0","Q4D1D0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1D1","Q4D1D1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1D2","Q4D1D2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1D5","Q4D1D5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1D6","Q4D1D6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1D7","Q4D1D7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1D8","Q4D1D8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1G4","Q4D1G4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1G5","Q4D1G5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1R1","Q4D1R1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1X1","Q4D1X1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1X2","Q4D1X2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1X3","Q4D1X3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1X4","Q4D1X4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1Z0","Q4D1Z0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1Z1","Q4D1Z1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1Z2","Q4D1Z2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1Z3","Q4D1Z3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D1Z4","Q4D1Z4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D273","Q4D273","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D274","Q4D274","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D275","Q4D275","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D276","Q4D276","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D277","Q4D277","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D292","Q4D292","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D293","Q4D293","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2A9","Q4D2A9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2B0","Q4D2B0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2B1","Q4D2B1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2E7","Q4D2E7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2E8","Q4D2E8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2F5","Q4D2F5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2F6","Q4D2F6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2F7","Q4D2F7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2F8","Q4D2F8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2F9","Q4D2F9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2G0","Q4D2G0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2G1","Q4D2G1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2G2","Q4D2G2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2I0","Q4D2I0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2I1","Q4D2I1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2I6","Q4D2I6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2I7","Q4D2I7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2J9","Q4D2J9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2N6","Q4D2N6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2N7","Q4D2N7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2N8","Q4D2N8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2N9","Q4D2N9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2P0","Q4D2P0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2P1","Q4D2P1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2P2","Q4D2P2","Trypanosoma cruzi strain CL Brener STRINGdb"
